Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
17/06/2022,76.6 ( 0 %),"1,213","5,253,300","4,330.83","1,992","4,928,700","2,474","324,600"
16/06/2022,76.6 ( -0.13 %),"1,127","2,755,300","2,444.81","1,846","3,064,200","1,660","-308,900"
15/06/2022,76.7 ( 0.13 %),"1,560","2,993,500","1,918.91","2,135","3,326,800","1,558","-333,300"
14/06/2022,76.6 ( 0.26 %),"1,907","3,122,300","1,637.28","1,854","3,278,200","1,768","-155,900"
13/06/2022,76.4 ( -2.05 %),"1,403","3,381,700","2,410.33","1,715","3,042,100","1,774","339,600"
10/06/2022,78 ( -0.13 %),"1,412","2,059,200","1,458.36","1,678","2,197,900","1,310","-138,700"
09/06/2022,78.1 ( 0 %),"1,796","2,700,700","1,503.73","1,530","3,062,500","2,002","-361,800"
08/06/2022,78.1 ( 0.13 %),"1,878","2,391,700","1,273.54","2,178","3,156,100","1,449","-764,400"
07/06/2022,78 ( -0.64 %),"1,406","2,375,300","1,689.4","2,397","2,841,100","1,185","-465,800"
06/06/2022,78.5 ( -0.38 %),"1,118","2,113,800","1,890.7","2,264","3,155,500","1,394","-1,041,700"
03/06/2022,78.8 ( -0.13 %),"1,098","2,233,100","2,033.79","1,913","2,604,700","1,362","-371,600"
02/06/2022,78.9 ( -0.5 %),"2,390","3,948,400","1,652.05","2,314","4,517,500","1,952","-569,100"
01/06/2022,79.3 ( 0.63 %),"1,202","2,381,500","1,981.28","2,212","3,034,700","1,372","-653,200"
31/05/2022,78.8 ( 0.38 %),"2,116","3,756,800","1,775.43","2,682","3,714,900","1,385","41,900"
30/05/2022,78.5 ( 0.64 %),"1,633","2,797,000","1,712.8","1,942","2,577,600","1,327","219,400"
27/05/2022,78 ( 0.39 %),"1,623","2,669,800","1,644.98","2,221","3,278,400","1,476","-608,600"
26/05/2022,77.7 ( 0 %),"1,838","3,561,700","1,937.81","1,960","3,811,600","1,945","-249,900"
25/05/2022,77.7 ( 0.13 %),"1,304","2,612,900","2,003.76","2,407","3,802,700","1,580","-1,189,800"
24/05/2022,77.6 ( 0.26 %),"1,211","2,860,600","2,362.18","2,387","3,262,000","1,367","-401,400"
23/05/2022,77.4 ( -0.51 %),"1,968","3,863,000","1,962.91","3,489","4,885,500","1,400","-1,022,500"
