Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
14/02/2025,40.25 ( 0 %),"1,161","1,842,100","1,586.65","1,663","2,445,000","1,470","-602,900"
13/02/2025,40.25 ( 0.88 %),"1,404","1,941,100","1,382.55","1,093","2,377,300","2,175","-436,200"
12/02/2025,39.9 ( -0.13 %),"1,408","1,743,600","1,238.35",964,"2,342,200","2,430","-598,600"
11/02/2025,39.95 ( -0.12 %),"2,077","2,471,700","1,190.03","1,633","3,044,400","1,864","-572,700"
10/02/2025,40 ( -1.6 %),"2,253","2,485,200","1,103.06","1,642","3,246,400","1,977","-761,200"
07/02/2025,40.65 ( 0.49 %),"1,806","2,463,300","1,363.95","1,647","2,365,800","1,436","97,500"
06/02/2025,40.45 ( 1 %),"1,657","2,535,800","1,530.36","1,300","2,105,500","1,620","430,300"
05/02/2025,40.05 ( -0.12 %),"1,594","2,265,900","1,421.52","1,115","2,258,100","2,025","7,800"
04/02/2025,40.1 ( 0.12 %),"2,188","2,190,300","1,001.05",985,"2,558,400","2,597","-368,100"
03/02/2025,0 ( 0 %),"2,184","2,679,400","1,226.83","1,062","2,576,000","2,426","103,400"
24/01/2025,40.4 ( 0 %),"1,484","2,193,700","1,478.23","1,283","2,763,800","2,154","-570,100"
23/01/2025,40.4 ( 0 %),"1,482","2,179,100","1,470.38","1,567","2,773,000","1,770","-593,900"
22/01/2025,40.4 ( -0.12 %),"1,260","1,808,500","1,435.32","1,182","2,489,900","2,107","-681,400"
21/01/2025,40.45 ( 0.12 %),"1,003","2,289,500","2,282.65","1,422","2,686,100","1,889","-396,600"
20/01/2025,40.4 ( -0.12 %),948,"1,452,400","1,532.07","1,031","1,754,200","1,701","-301,800"
17/01/2025,40.45 ( 0 %),881,"2,019,500","2,292.28","1,379","3,114,100","2,258","-1,094,600"
16/01/2025,40.45 ( 0.5 %),"1,614","3,419,800","2,118.84","1,632","3,984,300","2,441","-564,500"
15/01/2025,40.25 ( 0.12 %),787,"1,591,200","2,021.86",958,"2,108,100","2,201","-516,900"
14/01/2025,40.2 ( -0.25 %),"2,070","3,999,100","1,931.93","1,167","5,241,100","4,491","-1,242,000"
13/01/2025,40.3 ( -0.49 %),"1,789","4,304,700","2,406.2","1,274","2,768,100","2,173","1,536,600"
