Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
05/04/2023,11.55 ( 0.43 %),"6,782","82,366,800","12,144.91","8,914","77,327,700","8,675","5,039,100"
04/04/2023,11.5 ( 2.68 %),"6,146","89,959,100","14,637.02","10,912","74,287,800","6,808","15,671,300"
03/04/2023,11.2 ( 3.7 %),"7,920","114,528,700","14,460.69","9,743","96,967,900","9,953","17,560,800"
31/03/2023,10.75 ( 1.42 %),"3,044","23,954,100","7,869.28","5,092","32,039,700","6,292","-8,085,600"
30/03/2023,10.6 ( -1.85 %),"3,650","33,645,300","9,217.89","6,260","50,783,400","8,112","-17,138,100"
29/03/2023,10.8 ( -0.92 %),"4,255","47,915,700","11,261.03","6,693","53,119,200","7,937","-5,203,500"
28/03/2023,10.85 ( 1.4 %),"4,582","59,602,000","13,007.86","10,346","68,448,300","6,616","-8,846,300"
27/03/2023,10.65 ( 1.43 %),"5,589","63,705,000","11,398.28","7,199","62,204,900","8,641","1,500,100"
24/03/2023,10.5 ( 0 %),"4,452","31,558,000","7,088.5","7,307","44,681,800","6,115","-13,123,800"
23/03/2023,10.5 ( 2.94 %),"5,107","61,501,600","12,042.61","10,437","75,025,100","7,188","-13,523,500"
22/03/2023,10.2 ( 0 %),"2,506","27,259,600","10,877.73","5,920","38,211,400","6,455","-10,951,800"
21/03/2023,10.15 ( 1.5 %),"3,329","19,795,600","5,946.41","3,786","24,845,700","6,563","-5,050,100"
20/03/2023,10 ( -2.91 %),"5,243","31,548,100","6,017.18","3,931","37,727,400","9,597","-6,179,300"
17/03/2023,10.25 ( 1.49 %),"3,886","47,484,200","12,219.3","6,621","65,986,400","9,966","-18,502,200"
16/03/2023,10.1 ( -1.94 %),"3,552","22,972,500","6,467.48","4,716","32,980,400","6,993","-10,007,900"
15/03/2023,10.25 ( 2.5 %),"4,174","31,260,200","7,489.27","6,866","40,047,500","5,833","-8,787,300"
14/03/2023,9.98 ( 0.81 %),"6,468","25,232,300","3,901.1","5,711","32,517,200","5,694","-7,284,900"
13/03/2023,9.94 ( -1.58 %),"7,543","26,449,900","3,506.55","3,841","32,344,300","8,421","-5,894,400"
10/03/2023,10.1 ( -1.94 %),"5,133","16,170,600","3,150.32","3,924","24,727,100","6,302","-8,556,500"
09/03/2023,10.3 ( 1.98 %),"5,578","33,988,000","6,093.22","8,025","40,745,200","5,077","-6,757,200"
