Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
16/10/2024,10.75 ( -0.46 %),"3,506","24,691,900","7,042.76","3,486","31,881,700","9,146","-7,189,800"
15/10/2024,10.8 ( 0 %),"4,528","47,623,300","10,517.51","6,226","54,769,000","8,797","-7,145,700"
14/10/2024,10.8 ( 0 %),"4,167","34,504,300","8,280.37","4,855","41,236,200","8,494","-6,731,900"
11/10/2024,10.8 ( 0.47 %),"4,594","25,235,200","5,493.08","3,828","35,915,400","9,382","-10,680,200"
10/10/2024,10.75 ( -0.46 %),"4,318","30,710,500","7,112.2","5,899","50,363,100","8,538","-19,652,600"
09/10/2024,10.8 ( 0.47 %),"5,193","33,833,900","6,515.29","4,077","38,063,600","9,336","-4,229,700"
08/10/2024,10.75 ( -0.92 %),"7,251","40,840,700","5,632.42","4,498","63,851,700","14,196","-23,011,000"
07/10/2024,10.85 ( 0 %),"5,037","39,833,600","7,908.2","4,901","46,481,800","9,484","-6,648,200"
04/10/2024,10.85 ( -0.91 %),"5,402","35,684,700","6,605.83","4,618","45,864,800","9,932","-10,180,100"
03/10/2024,10.95 ( 0.46 %),"11,115","101,221,200","9,106.72","12,980","107,193,200","8,258","-5,972,000"
02/10/2024,10.9 ( -1.36 %),"6,707","47,404,100","7,067.85","5,625","52,214,200","9,283","-4,810,100"
01/10/2024,11.05 ( 0.45 %),"6,636","54,612,300","8,229.7","9,361","65,984,900","7,049","-11,372,600"
30/09/2024,11 ( 0 %),"5,464","54,422,800","9,960.25","7,962","59,821,900","7,513","-5,399,100"
27/09/2024,11 ( 2.33 %),"10,528","95,209,500","9,043.46","15,226","116,014,400","7,619","-20,804,900"
26/09/2024,10.75 ( 1.9 %),"9,764","76,768,800","7,862.43","9,880","73,603,700","7,450","3,165,100"
25/09/2024,10.55 ( 0.96 %),"6,040","44,113,900","7,303.63","5,867","44,196,700","7,533","-82,800"
24/09/2024,10.45 ( 0.97 %),"3,642","27,277,100","7,489.59","3,167","26,357,700","8,323","919,400"
23/09/2024,10.35 ( -0.96 %),"3,219","20,294,100","6,304.47","3,003","27,283,700","9,085","-6,989,600"
20/09/2024,10.45 ( 0.97 %),"4,207","48,927,100","11,629.93","4,565","39,811,200","8,721","9,115,900"
19/09/2024,10.35 ( 0 %),"3,483","20,041,500","5,754.09","2,836","25,187,700","8,881","-5,146,200"
