Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
13/11/2024,10.45 ( 0 %),"3,506","21,914,500","6,250.57","2,937","20,060,300","6,830","1,854,200"
12/11/2024,10.45 ( -0.48 %),"3,297","21,080,500","6,393.84","3,467","21,336,800","6,154","-256,300"
11/11/2024,10.5 ( -0.47 %),"4,694","31,892,800","6,794.38","2,788","23,405,000","8,395","8,487,800"
08/11/2024,10.55 ( -0.47 %),"3,005","16,770,200","5,580.77","2,992","21,204,000","7,087","-4,433,800"
07/11/2024,10.6 ( -0.47 %),"3,109","19,757,400","6,354.91","4,214","29,973,100","7,113","-10,215,700"
06/11/2024,10.65 ( 0.95 %),"3,101","22,637,700","7,300.13","4,021","19,138,700","4,760","3,499,000"
05/11/2024,10.55 ( 0.96 %),"3,709","27,459,300","7,403.42","2,655","14,958,500","5,634","12,500,800"
04/11/2024,10.45 ( -0.95 %),"4,310","25,021,000","5,805.34","2,690","22,487,000","8,359","2,534,000"
01/11/2024,10.55 ( -0.47 %),"3,318","22,053,300","6,646.56","3,176","20,910,400","6,584","1,142,900"
31/10/2024,10.6 ( 0.95 %),"4,987","37,804,700","7,580.65","4,536","29,407,200","6,483","8,397,500"
30/10/2024,10.5 ( 0 %),"3,720","21,657,100","5,821.8","2,785","17,982,800","6,457","3,674,300"
29/10/2024,10.5 ( 0.48 %),"3,513","25,808,900","7,346.68","2,521","21,686,200","8,602","4,122,700"
28/10/2024,10.45 ( 0.48 %),"4,011","25,346,300","6,319.2","2,337","17,172,200","7,348","8,174,100"
25/10/2024,10.4 ( -1.42 %),"5,026","26,717,600","5,315.88","2,872","32,277,400","11,239","-5,559,800"
24/10/2024,10.55 ( -0.94 %),"4,769","28,848,100","6,049.09","3,717","35,216,400","9,474","-6,368,300"
23/10/2024,10.65 ( -0.47 %),"4,050","27,002,700","6,667.33","3,316","36,901,200","11,128","-9,898,500"
22/10/2024,10.7 ( -0.93 %),"4,635","40,525,900","8,743.45","4,861","40,069,400","8,243","456,500"
21/10/2024,10.8 ( -0.46 %),"3,726","28,573,500","7,668.68","4,780","34,653,200","7,250","-6,079,700"
18/10/2024,10.85 ( 0.46 %),"4,182","44,955,400","10,749.74","7,104","55,775,000","7,851","-10,819,600"
17/10/2024,10.8 ( 0.47 %),"4,096","34,527,700","8,429.61","4,012","38,223,900","9,527","-3,696,200"
