Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
25/06/2024,65.5,62.81,0(0.00 %),"2,433,600",160.18,"1,247,000",86.91,65.8,66.2,65.5
24/06/2024,65.5,62.81,-0.5(-0.76 %),"3,847,700",253.58,"24,200",1.49,66.1,66.6,65.3
21/06/2024,66,63.28,0(0.00 %),"3,967,700",263.39,"56,000",3.7,66.5,67.1,66
20/06/2024,66,63.28,0.7(1.07 %),"4,397,100",290.55,0,0,65.4,66.8,65.2
19/06/2024,65.3,62.61,-0.6(-0.91 %),"6,155,000",402.92,"56,000",3.7,66,66,65.1
18/06/2024,65.9,63.19,-0.1(-0.15 %),"2,751,700",181.74,0,0,66.5,66.5,65.9
17/06/2024,66,63.28,-0.2(-0.30 %),"3,617,600",239.32,0,0,66.3,66.6,66
14/06/2024,66.2,63.48,-0.7(-1.05 %),"4,124,200",275.49,0,0,67,67.3,66.2
13/06/2024,66.9,64.15,-0.1(-0.15 %),"2,803,600",187.96,"1,200,000",84,67,67.4,66.8
12/06/2024,67,64.24,0.5(0.75 %),"3,425,100",228.33,"97,596",6.16,66.5,67.3,66.3
11/06/2024,66.5,63.76,-0.7(-1.04 %),"6,177,100",411.86,0,0,67.4,67.5,66.4
10/06/2024,67.2,64.44,-0.6(-0.88 %),"4,564,100",308.97,"20,000",1.36,68.4,68.5,67.2
07/06/2024,67.8,65.01,0.6(0.89 %),"4,127,600",280.47,0,0,67.6,68.6,67.5
06/06/2024,67.2,64.44,-1.3(-1.90 %),"4,887,800",332.06,"20,000",1.28,69,69,67.2
05/06/2024,68.5,65.68,2.5(3.79 %),"11,865,800",808.19,0,0,66.2,69.2,66.2
04/06/2024,66,63.28,-0.1(-0.15 %),"2,445,200",161.87,"1,310,600",80.89,66.1,66.6,66
03/06/2024,66.1,63.38,0.7(1.07 %),"3,190,500",211.27,"111,700",7.32,65.8,66.6,65.7
31/05/2024,65.4,62.71,-0.3(-0.46 %),"4,143,400",271.33,"22,000",1.5,65.9,65.9,65.3
30/05/2024,65.7,63,-0.6(-0.90 %),"4,412,600",290.12,"90,000",5.94,66.1,66.2,65.5
29/05/2024,66.3,63.57,-0.5(-0.75 %),"3,357,900",223.41,"286,300",19.08,67,67.3,66
