Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
05/09/2023,80.1,75.26,2.3(2.96 %),"6,839,900",544.46,1,0,78.5,80.5,78.1
31/08/2023,77.8,73.1,0(0.00 %),"3,836,000",298.93,"550,000",43.02,77.5,78.9,77.1
30/08/2023,77.8,73.1,0.4(0.52 %),"2,659,700",205.71,0,0,77,78.5,76.5
29/08/2023,77.4,72.72,-0.5(-0.64 %),"4,199,900",322.8,1,0,77.5,77.6,76.2
28/08/2023,77.9,73.19,3(4.01 %),"5,466,800",420.85,0,0,75,78.1,75
25/08/2023,74.9,70.37,0.2(0.27 %),"2,751,400",206.02,0,0,75.3,75.3,74.3
24/08/2023,74.7,70.19,1.2(1.63 %),"4,419,900",328.87,"786,102",58.67,73.5,74.9,73
23/08/2023,73.5,69.06,0.8(1.10 %),"3,072,800",223.26,"1,100,001",80.96,72.4,73.6,71.6
22/08/2023,72.7,68.31,-0.2(-0.27 %),"3,075,100",221.88,8,0,73.2,73.2,71.1
21/08/2023,72.9,68.5,-0.4(-0.55 %),"3,055,200",223.4,"532,508",39.31,72.7,73.8,72.7
18/08/2023,73.3,68.87,-0.3(-0.41 %),"7,106,200",525.19,1,0,73.5,74.8,72.1
17/08/2023,73.6,69.15,0.5(0.68 %),"4,580,900",339.01,"70,004",5.14,73.1,74.5,72.9
16/08/2023,73.1,68.68,0.3(0.41 %),"2,083,900",152.13,4,0,72.8,73.5,72.5
15/08/2023,72.8,68.4,-0.6(-0.82 %),"2,219,700",161.91,"40,003",2.93,72.9,73.4,72.7
14/08/2023,73.4,68.97,-0.1(-0.14 %),"3,066,500",224.39,0,0,73.4,73.5,72.5
11/08/2023,73.5,69.06,0.4(0.55 %),"2,181,300",159.31,"23,032",1.57,73.1,73.5,72.4
10/08/2023,73.1,68.68,0(0.00 %),"2,733,200",200.62,"80,026",5.98,73.1,74,72.9
09/08/2023,73.1,68.68,-1.4(-1.88 %),"3,705,000",272.23,"22,162",1.54,74.5,74.5,72.8
08/08/2023,74.5,70,-0.4(-0.53 %),"3,430,500",255.31,"80,026",6,74.7,74.9,73.9
07/08/2023,74.9,70.37,1.9(2.60 %),"4,317,900",317.69,33,0,72.9,74.9,72.3
