Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
26/11/2021,88.3,74.99,0.8(0.91 %),"3,015,700",265.66,0,0,87.6,88.8,87.5
25/11/2021,87.5,74.31,0(0.00 %),"2,175,400",190.28,"170,000",14.27,87.5,88.2,87.2
24/11/2021,87.5,74.31,1.2(1.39 %),"2,124,500",184.97,0,0,86.5,87.5,86.5
23/11/2021,86.3,73.29,0.1(0.12 %),"2,198,800",189.68,"240,571",20.74,86.5,86.7,86
22/11/2021,86.2,73.2,0.1(0.12 %),"3,497,600",301.21,0,0,86,86.5,85.9
19/11/2021,86.1,73.12,-1.9(-2.16 %),"5,151,200",448.53,0,0,88,88.4,86
18/11/2021,88,74.73,-0.8(-0.90 %),"3,900,000",344.55,0,0,88.8,88.8,88
17/11/2021,88.8,75.41,0.2(0.23 %),"2,514,400",223.58,"560,000",49.8,88.6,89.6,88.6
16/11/2021,88.6,75.24,-0.4(-0.45 %),"3,251,700",288.8,0,0,89,89.3,88.5
15/11/2021,89,75.58,-0.3(-0.34 %),"3,268,000",291.49,0,0,89.5,89.6,89
12/11/2021,89.3,75.84,-0.3(-0.33 %),"2,120,400",189.81,0,0,90,90.1,89.1
11/11/2021,89.6,76.09,-0.1(-0.11 %),"3,380,600",303.47,"80,000",7.24,89.8,90.4,89.3
10/11/2021,89.7,76.18,-0.1(-0.11 %),"2,666,100",239.03,0,0,90,90.1,89.3
09/11/2021,89.8,76.26,-1(-1.10 %),"3,695,000",333.62,"52,900",4.78,91,91.1,89.7
08/11/2021,90.8,77.11,1.6(1.79 %),"6,171,800",558.94,"193,400",17.55,89.7,91.1,89.6
05/11/2021,89.2,75.75,0.8(0.90 %),"2,654,600",236.59,"793,800",70.74,88.6,89.4,88.5
04/11/2021,88.4,75.07,0.2(0.23 %),"2,513,000",221.69,0,0,88.4,88.7,88.1
03/11/2021,88.2,74.9,-1(-1.12 %),"5,547,900",492.94,"764,100",67.89,89.1,89.5,88.2
02/11/2021,89.2,75.75,-0.8(-0.89 %),"4,888,900",436.79,0,0,90,90,89
01/11/2021,90,76.43,-0.7(-0.77 %),"5,083,800",459.81,0,0,90.8,91.3,89.8
