Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
26/04/2022,75.9,65.53,2.4(3.27 %),"3,883,000",283.88,"27,000",2.07,73.5,76,70.9
25/04/2022,73.5,63.46,-2.4(-3.16 %),"2,659,800",198.33,"822,000",62.39,76,76.3,73
22/04/2022,75.9,65.53,0.9(1.20 %),"2,800,400",212.8,0,0,75.7,76.5,75.5
21/04/2022,75,64.75,-0.6(-0.79 %),"4,615,600",349.25,"53,000",4.1,75.3,76.5,75
20/04/2022,75.6,65.27,-0.4(-0.53 %),"1,931,100",146.77,0,0,76,76.7,75.6
19/04/2022,76,65.62,-1(-1.30 %),"1,670,200",128.19,0,0,77.1,77.7,76
18/04/2022,77,66.48,0.5(0.65 %),"2,564,300",198.03,0,0,76.5,77.9,76.4
15/04/2022,76.5,66.05,0.2(0.26 %),"1,362,400",104.66,0,0,76.5,77.6,76
14/04/2022,76.3,65.88,-0.9(-1.17 %),"1,810,200",139.04,0,0,77.5,78,76.3
13/04/2022,77.2,66.65,0.4(0.52 %),"2,118,800",164.25,0,0,76.8,78.5,76.7
12/04/2022,76.8,66.31,-0.5(-0.65 %),"1,776,300",136.75,0,0,77.3,77.8,76.5
08/04/2022,77.3,66.74,-1.2(-1.53 %),"2,738,300",213.78,0,0,78.5,79.1,77.3
07/04/2022,78.5,67.78,-0.8(-1.01 %),"1,760,300",139.25,0,0,79.9,80,78.5
06/04/2022,79.3,68.47,-1.1(-1.37 %),"4,306,700",343.65,"392,000",31.36,80,81.2,79.1
05/04/2022,80.4,69.42,-1.8(-2.19 %),"2,202,100",178.18,0,0,81.8,81.8,80.4
04/04/2022,82.2,70.97,0.5(0.61 %),"3,808,700",312.36,0,0,82,82.5,81.5
01/04/2022,81.7,70.54,0.8(0.99 %),"6,112,000",500.25,0,0,81,82.7,80.3
31/03/2022,80.9,69.85,4.7(6.17 %),"9,645,800",761.71,0,0,76.2,81,76
30/03/2022,76.2,65.79,0.7(0.93 %),"3,413,800",260.11,"92,700",7.07,75.5,76.6,75.1
29/03/2022,75.5,65.19,2.1(2.86 %),"2,139,300",159.66,"645,640",48.39,73.5,75.5,73.5
