Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
31/10/2023,68,63.89,0.4(0.59 %),"2,183,600",149.53,0,0,67.9,69.5,67.6
30/10/2023,67.6,63.52,-0.4(-0.59 %),"1,047,000",70.91,0,0,67.9,68,67.1
27/10/2023,68,63.89,1(1.49 %),"1,811,000",121.67,0,0,67.3,68,66.6
26/10/2023,67,62.95,-2(-2.90 %),"5,201,700",348.02,0,0,68.5,68.6,65.9
25/10/2023,69,64.83,-1.3(-1.85 %),"2,423,700",169.78,0,0,70.3,70.8,69
24/10/2023,70.3,66.05,0.1(0.14 %),"1,099,500",77.42,8,0,70.2,70.8,70.1
23/10/2023,70.2,65.96,-2.1(-2.90 %),"2,725,900",192.11,"25,000",1.81,71.7,72,70.1
20/10/2023,72.3,67.93,0.9(1.26 %),"2,371,800",168.94,8,0,71.3,72.5,70.2
19/10/2023,71.4,67.09,-2.5(-3.38 %),"3,904,700",280.61,"103,000",7.75,73.4,73.4,70.9
18/10/2023,73.9,69.44,-0.9(-1.20 %),"2,572,400",189.25,0,0,74.8,74.8,72.4
17/10/2023,74.8,70.28,-0.4(-0.53 %),"1,421,900",107.28,"174,000",13.22,75.3,76.1,74.8
16/10/2023,75.2,70.66,-0.6(-0.79 %),"1,344,400",101.18,"30,000",2.25,75.1,75.8,74.7
13/10/2023,75.8,71.22,0.3(0.40 %),"1,487,000",112.73,"53,000",3.86,75.4,76.3,75
12/10/2023,75.5,70.94,1.1(1.48 %),"2,534,800",191.24,0,0,74.5,75.9,74.5
11/10/2023,74.4,69.9,0(0.00 %),"1,134,400",84.31,"764,374",56.44,74.6,74.8,74
10/10/2023,74.4,69.9,0.7(0.95 %),"1,023,900",76.3,"100,000",7.38,74.3,75,74
09/10/2023,73.7,69.25,-0.5(-0.67 %),"830,900",61.38,"790,474",58.54,74,74.1,73.6
06/10/2023,74.2,69.72,1.5(2.06 %),"1,227,000",90.4,"100,000",7.38,72.7,74.2,72.6
05/10/2023,72.7,68.31,-1.7(-2.28 %),"2,571,400",188.89,"74,300",5.49,74.1,74.4,72.7
04/10/2023,74.4,69.9,0.4(0.54 %),"1,077,900",79.8,0,0,73.6,74.6,73.4
