Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
09/06/2021,81.7,48.08,0.9(1.11 %),"3,576,100",287.79,"26,000",2.25,80.6,82.1,79
08/06/2021,80.8,47.55,-1.9(-2.30 %),"3,486,000",285.12,"1,400,000",123.76,82,83,80.6
07/06/2021,82.7,48.67,-2(-2.36 %),"3,711,200",308.4,"558,600",50.61,84.6,84.7,81
04/06/2021,84.7,49.85,-0.5(-0.59 %),"3,820,600",322.17,"2,125,000",192.18,85,85.1,83.8
03/06/2021,85.2,50.14,-0.3(-0.35 %),"3,190,800",270.4,"1,304,970",119.27,85,85.4,84.3
02/06/2021,85.5,50.32,-1.6(-1.84 %),"3,053,900",263.63,"2,186,105",203.53,87.1,87.5,85
01/06/2021,87.1,51.26,-10.8(-11.03 %),"3,495,000",306.31,0,0,87.9,88.5,87
31/05/2021,97.9,49.59,3.1(3.27 %),"3,237,700",309.7,"1,184,106",119.38,95.5,98,94.7
28/05/2021,94.8,48.02,1(1.07 %),"1,874,300",176.78,0,0,94,95,93.7
27/05/2021,93.8,47.51,-1.5(-1.57 %),"1,745,800",165.32,"1,229,124",125.25,95.3,95.4,93.5
26/05/2021,95.3,48.27,1.5(1.60 %),"1,992,800",188.7,"105,000",10.53,94.2,95.5,93.7
25/05/2021,93.8,47.51,0.3(0.32 %),"2,156,300",201.92,"76,000",6.69,93.5,95.2,92.8
24/05/2021,93.5,47.36,-0.3(-0.32 %),"2,669,500",247.8,"1,010,621",98.17,93.8,93.9,92.1
21/05/2021,93.8,47.51,-1.7(-1.78 %),"3,222,700",305.93,"3,684,700",376.06,94.3,96.6,93
20/05/2021,95.5,48.37,4.7(5.18 %),"3,523,900",324.42,"601,732",58.43,90.8,95.5,90.4
19/05/2021,90.8,45.99,3.8(4.37 %),"2,876,300",254.77,"47,800",4.31,87.5,91.1,86.8
18/05/2021,87,44.07,1.3(1.52 %),"2,133,500",185.55,"147,800",13.38,86.4,87.4,86.2
17/05/2021,85.7,43.41,0.9(1.06 %),"1,744,500",149.84,"2,744,900",246.84,85.8,86.6,85.2
14/05/2021,84.8,42.95,0.8(0.95 %),"1,858,700",158.31,"50,000",4.49,84.3,86.2,84.1
13/05/2021,84,42.55,-1.4(-1.64 %),"2,558,300",216.92,"230,900",20.96,85,85.4,84
