Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
19/09/2024,135.2,134.27,0.6(0.45 %),"5,154,300",695.88,0,0,135,135.8,134.3
18/09/2024,134.6,133.67,1.7(1.28 %),"5,379,600",722.78,"70,000",9.22,133.4,135.2,132.9
17/09/2024,132.9,131.98,1.8(1.37 %),"2,651,400",350.67,"950,000",129.5,131.2,132.9,131.2
16/09/2024,131.1,130.2,-1.9(-1.43 %),"1,915,700",252.15,"380,000",50.12,131.8,133,131.1
13/09/2024,133,132.08,0.7(0.53 %),"3,186,800",423.78,"748,900",99.32,132.2,133.4,132
12/09/2024,132.3,131.39,1.7(1.30 %),"4,118,000",543.3,"250,000",33.02,131,132.5,131
11/09/2024,130.6,129.7,0.6(0.46 %),"3,190,400",416.16,"400,000",52.18,130,131.3,129.8
10/09/2024,130,129.1,-1.3(-0.99 %),"4,195,100",546.65,1,0,131,131,129.6
09/09/2024,131.3,130.39,-0.8(-0.61 %),"2,885,200",377.09,1,0,130.8,131.9,130.1
06/09/2024,132.1,131.19,1.5(1.15 %),"3,821,400",503.72,"400,000",52.79,130.5,132.9,130.3
05/09/2024,130.6,129.7,-2.4(-1.80 %),"8,055,600","1,051.19",0,0,133,133,129.7
04/09/2024,133,132.08,-1.8(-1.34 %),"4,535,200",600.25,"400,000",52.91,133,133,131.5
30/08/2024,134.8,133.87,1.1(0.82 %),"3,315,800",446.15,"64,000",8.74,133.5,134.9,133
29/08/2024,133.7,132.78,0.4(0.30 %),"2,092,700",278.68,"545,001",72.57,132.8,133.8,132.2
28/08/2024,133.3,132.38,0.8(0.60 %),"2,711,500",362.34,"198,201",26.41,133,134.5,132.9
27/08/2024,132.5,131.59,1(0.76 %),"2,338,500",308.17,"651,400",85.33,131.5,132.6,130.4
26/08/2024,131.5,130.59,-1.6(-1.20 %),"2,590,300",342.21,"167,900",22.18,133.3,133.5,131.5
23/08/2024,133.1,132.18,-0.7(-0.52 %),"3,055,000",406.25,"270,001",35.91,133.7,133.7,132.4
22/08/2024,133.8,132.88,0.3(0.22 %),"3,020,500",404.7,"540,000",72.33,134,134.5,133.5
21/08/2024,133.5,132.58,2(1.52 %),"6,119,700",808.78,"352,200",46.24,130.6,133.8,130.6
