Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
01/09/2021,92.4,54.96,0(0.00 %),"1,353,300",125.33,"240,000",22.92,92.1,93,92.1
31/08/2021,92.4,54.96,0.2(0.22 %),"1,952,500",180.58,"425,000",40.27,92.3,93.2,92
30/08/2021,92.2,54.84,0.2(0.22 %),"1,494,800",138.07,"166,067",15.47,93,93,92.1
27/08/2021,92,54.72,0.6(0.66 %),"1,896,200",173.36,"449,600",42.64,91,92,90.6
26/08/2021,91.4,54.36,-0.5(-0.54 %),"1,758,700",161.96,"240,000",22.72,92,92.9,91.2
25/08/2021,91.9,54.66,0(0.00 %),"1,344,000",123.14,"640,700",60.74,92.4,92.4,91
24/08/2021,91.9,54.66,0.9(0.99 %),"3,081,500",279.88,"2,128,465",199.5,91.5,92,89.9
23/08/2021,91,54.12,-1.8(-1.94 %),"3,436,600",314.75,"1,194,600",114.2,92.5,92.5,91
20/08/2021,92.8,55.19,-1.7(-1.80 %),"4,349,300",405.43,"1,056,900",102.16,94.5,94.7,91.1
19/08/2021,94.5,56.2,0.5(0.53 %),"2,721,600",256.96,"421,300",40.97,95,95,93.8
18/08/2021,94,55.91,0.2(0.21 %),"1,951,000",183.42,"64,000",6.27,93.8,94.9,93.8
17/08/2021,93.8,55.79,-0.8(-0.85 %),"2,801,700",263.6,"452,400",44.06,94.1,94.6,93.5
16/08/2021,94.6,56.26,-0.4(-0.42 %),"1,906,800",180.44,"111,800",10.68,95,95.2,94.4
13/08/2021,95,55.91,1.2(1.28 %),"3,618,700",339.38,"514,500",49.9,93.1,95,93
12/08/2021,93.8,55.2,-2.3(-2.39 %),"8,399,400",795.49,"524,800",51.96,95.8,96,93.4
11/08/2021,96.1,56.56,-1.7(-1.74 %),"4,883,200",472.97,"914,900",91.92,97.7,97.8,96.1
10/08/2021,97.8,57.56,0.3(0.31 %),"2,680,700",262.61,"300,000",30.12,98.3,98.4,97.6
09/08/2021,97.5,57.38,0.9(0.93 %),"2,934,500",285.03,"797,000",80.02,97,97.7,95.9
06/08/2021,96.6,56.85,0(0.00 %),"3,413,900",329.57,"991,500",99.67,96.8,97.2,95.8
05/08/2021,96.6,56.85,1(1.05 %),"2,485,600",238.14,"560,500",55.27,95.2,97,94.9
