Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
07/07/2021,90.5,53.26,3.5(4.02 %),"4,910,200",431.76,"1,271,900",118.29,87,91,85
06/07/2021,87,51.2,-5.7(-6.15 %),"2,640,500",239.71,"1,183,600",117.29,92.5,93,87
05/07/2021,92.7,54.55,0.8(0.87 %),"2,934,200",271.03,"3,468,928",341,95,95,91
02/07/2021,91.9,54.08,3(3.37 %),"3,873,500",350.28,"35,000",3.33,89.3,92.5,88.9
01/07/2021,88.9,52.32,0.9(1.02 %),"1,700,100",150.52,0,0,88.1,88.9,88
30/06/2021,88,51.79,-0.6(-0.68 %),"1,651,100",146.07,"523,332",49.61,89,89.1,88
29/06/2021,88.6,52.14,2.9(3.38 %),"4,897,800",432.88,"674,100",61.75,86.6,89,86.3
28/06/2021,85.7,50.44,0.5(0.59 %),"1,858,800",159.51,0,0,86.1,86.1,85.4
25/06/2021,85.2,50.14,0.5(0.59 %),"1,503,400",127.73,"110,000",9.35,84.7,85.4,84.2
24/06/2021,84.7,49.85,-0.2(-0.24 %),"1,657,800",139.73,"550,000",49.94,84.3,84.9,83.9
23/06/2021,84.9,49.96,-0.5(-0.59 %),"1,599,900",135.69,"1,510,400",137.9,85.3,85.6,84.1
22/06/2021,85.4,50.26,-0.2(-0.23 %),"1,760,300",151.36,"1,525,000",138.24,86.1,86.6,85.4
21/06/2021,85.6,50.38,1.8(2.15 %),"3,878,300",329.83,"112,600",9.01,83.6,86.3,83.2
18/06/2021,83.8,49.32,1.2(1.45 %),"1,681,700",140.73,"46,800",4.13,83.1,84.2,82.7
17/06/2021,82.6,48.61,-0.5(-0.60 %),"2,236,400",184.75,"110,000",9.78,82.1,83.1,82.1
16/06/2021,83.1,48.9,-0.1(-0.12 %),"2,462,000",205.6,"312,400",27.8,83.2,84.6,82.7
15/06/2021,83.2,48.96,-0.6(-0.72 %),"1,778,700",149.03,0,0,83.8,84.5,83.2
14/06/2021,83.8,49.32,0.3(0.36 %),"2,547,600",213.14,"2,103,376",186.24,83.5,84.6,83
11/06/2021,83.5,49.14,1.6(1.95 %),"2,359,600",196.39,"80,000",7.01,81.5,83.9,81.3
10/06/2021,81.9,48.2,0.2(0.24 %),"2,214,900",180.83,"363,656",31.78,81.7,82.5,81
