Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
29/10/2021,96.9,57.63,-1.1(-1.12 %),"2,382,700",231.61,"326,400",32.42,98,98,96.9
28/10/2021,98,58.29,-0.2(-0.20 %),"1,644,700",160.57,"39,700",4.17,98.2,98.4,97.2
27/10/2021,98.2,58.4,1.3(1.34 %),"2,326,700",226.71,"8,620,000",779.5,96.8,98.2,96.5
26/10/2021,96.9,57.63,2(2.11 %),"1,855,700",177.42,"182,000",18.07,95,96.9,94.3
25/10/2021,94.9,56.44,-1.3(-1.35 %),"2,938,500",280.64,"657,925",67.7,96.2,96.2,94.9
22/10/2021,96.2,57.22,-0.5(-0.52 %),"2,023,400",195.51,"778,500",79.42,97,97.4,96.1
21/10/2021,96.7,57.51,-0.9(-0.92 %),"2,283,600",222.09,"132,000",12.32,98.4,98.5,96.7
20/10/2021,97.6,58.05,-1(-1.01 %),"2,248,600",220.8,0,0,98.7,99.5,96.6
19/10/2021,98.6,58.64,-0.4(-0.40 %),"1,534,300",151.89,"497,600",52.16,99,99.5,98.6
18/10/2021,99,58.88,0.1(0.10 %),"2,264,100",224.32,"240,000",25.39,99,100,98.6
15/10/2021,98.9,58.82,0.1(0.10 %),"1,702,500",168.84,0,0,99.4,100.1,98.4
14/10/2021,98.8,58.76,-0.6(-0.60 %),"1,824,200",180.88,"663,200",70.5,99.4,100,98.4
13/10/2021,99.4,59.12,0.4(0.40 %),"3,232,500",323.52,"527,600",55.87,99,101.5,98.5
12/10/2021,99,58.88,-0.2(-0.20 %),"1,125,300",111.2,"3,811,139",404.36,99.2,99.2,98.5
11/10/2021,99.2,59,0.3(0.30 %),"2,295,500",226.82,"243,800",25.32,99,99.3,98.3
08/10/2021,98.9,58.82,4.6(4.88 %),"8,305,600",811.13,"359,400",36.06,95,99.5,94.4
07/10/2021,94.3,56.09,-0.1(-0.11 %),"1,497,000",141.64,"100,000",10.1,94.9,95,94.1
06/10/2021,94.4,56.14,0(0.00 %),"1,571,300",147.77,"652,100",65.86,94.5,94.7,93.7
05/10/2021,94.4,56.14,-0.2(-0.21 %),"1,392,800",132.27,"463,961",46.95,95,96,94.4
04/10/2021,94.6,56.26,1.7(1.83 %),"2,277,800",214.07,"955,300",94.05,93,95.2,92.4
