Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
10/01/2023,80.4,58.58,0.1(0.12 %),"752,700",60.71,"3,292,300",282.81,80.7,81.3,80.2
09/01/2023,80.3,58.51,0(0.00 %),"518,900",41.61,0,0,80.5,80.9,79.9
06/01/2023,80.3,58.51,-0.3(-0.37 %),"719,400",57.97,0,0,80.4,81.1,80.2
05/01/2023,80.6,58.72,0.6(0.75 %),"1,012,600",82.08,0,0,80.2,81.5,80.2
04/01/2023,80,58.29,0(0.00 %),"794,300",63.71,0,0,80.8,81,79.3
03/01/2023,80,58.29,3.1(4.03 %),"1,535,200",121.14,0,0,76.9,80,76.8
30/12/2022,76.9,56.03,0.7(0.92 %),"628,600",48.07,"500,000",40.75,76.2,76.9,76
29/12/2022,76.2,55.52,-0.5(-0.65 %),"655,300",50.25,"236,216",18.45,76.5,77,76.2
28/12/2022,76.7,55.88,0.2(0.26 %),"589,200",45.1,0,0,77,77,76
27/12/2022,76.5,55.74,0.1(0.13 %),"805,200",61.82,"783,416",63.2,76.4,77.5,76
26/12/2022,76.4,55.66,-1.6(-2.05 %),"832,500",64.32,0,0,77.7,78.1,76.4
23/12/2022,78,56.83,0.8(1.04 %),"1,221,000",94.4,"602,000",49.37,76.4,78,76.2
22/12/2022,77.2,56.25,0(0.00 %),"657,800",50.52,"380,000",31.13,77.2,77.5,76
21/12/2022,77.2,56.25,0.6(0.78 %),"544,100",41.76,"308,136",24.2,77.2,77.4,75.7
20/12/2022,76.6,55.81,0(0.00 %),"785,800",59.71,"55,400",4.54,77.2,77.2,75.4
19/12/2022,76.6,55.81,-1.3(-1.67 %),"1,026,200",79.5,0,0,78.3,78.3,76.6
16/12/2022,77.9,56.76,0.2(0.26 %),"910,900",70.67,"216,000",17.95,77,78,76.4
15/12/2022,77.7,56.61,1.4(1.83 %),"1,170,500",90.65,"27,000",2.07,76.4,78.1,76.4
14/12/2022,76.3,55.59,-0.9(-1.17 %),"1,158,000",88.88,"608,100",49.93,77.2,77.5,76.1
13/12/2022,77.2,56.25,0.2(0.26 %),"899,700",68.84,0,0,76.2,77.3,75.2
