Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
26/11/2021,83.3,80.93,-0.6(-0.72 %),"8,576,100",720.84,0,0,83.9,84.9,83.2
25/11/2021,83.9,81.52,0.2(0.24 %),"8,611,000",726.49,"820,000",71.68,84.3,85,83.5
24/11/2021,83.7,81.32,1.2(1.45 %),"7,322,400",604.12,"2,470,000",198.31,82.7,83.7,81.8
23/11/2021,82.5,80.16,1.5(1.85 %),"3,583,700",292.41,"397,000",30.03,81,82.5,80.7
22/11/2021,81,78.7,0.5(0.62 %),"6,326,700",509.67,"250,000",19.75,81.2,81.5,79.7
19/11/2021,80.5,78.21,-2.3(-2.78 %),"7,517,600",613.61,"915,000",72.92,82.9,83.1,80
18/11/2021,82.8,80.45,-0.7(-0.84 %),"6,316,700",524.95,"45,000",3.74,83.5,83.9,82.4
17/11/2021,83.5,81.13,0.5(0.60 %),"5,259,600",439.07,"320,000",27.04,83,84,82.8
16/11/2021,83,80.64,-1(-1.19 %),"6,114,200",511.41,"1,170,000",100.19,84,84.3,82.7
15/11/2021,84,81.61,2(2.44 %),"9,673,200",806.97,"30,000",2.63,82.5,84.4,82.1
12/11/2021,82,79.67,0.5(0.61 %),"5,317,400",433.21,"1,155,400",93.9,81.6,82,80.8
11/11/2021,81.5,79.19,-1.1(-1.33 %),"9,431,300",772.45,0,0,82.7,82.8,81.4
10/11/2021,82.6,80.25,-0.4(-0.48 %),"4,154,800",344.35,0,0,83.4,83.5,82.6
09/11/2021,83,80.64,0.6(0.73 %),"8,139,200",677.67,"87,200",7.25,82.5,84.5,82
08/11/2021,82.4,80.06,0.4(0.49 %),"8,203,200",674.38,"278,700",21.73,82.5,83,81.5
05/11/2021,82,79.67,-0.7(-0.85 %),"8,244,100",676.47,"169,000",13.61,82.2,82.8,81.6
04/11/2021,82.7,80.35,-0.2(-0.24 %),"8,241,100",680.52,"173,000",14.28,82.5,83.5,81.8
03/11/2021,82.9,80.55,-2.1(-2.47 %),"11,230,500",942.36,"904,400",75.78,85.1,85.5,82.6
02/11/2021,85,82.59,0.7(0.83 %),"5,784,000",490.74,0,0,84.4,85.2,84.3
01/11/2021,84.3,81.91,-1.2(-1.40 %),"9,723,600",834.04,"515,000",41.75,86,86.9,84
