Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
28/05/2024,39.95,,0.15(0.38 %),"5,555,700",221.3,"43,000",1.74,39.85,40.05,39.75
27/05/2024,39.8,,0(0.00 %),"4,620,900",184.24,"122,000",4.88,39.85,40.05,39.75
24/05/2024,39.8,,-0.75(-1.85 %),"12,912,200",517.55,"43,000",1.74,40.4,40.55,39.75
23/05/2024,40.55,,0.2(0.50 %),"6,387,700",257.55,0,0,40.45,40.55,40.1
22/05/2024,40.35,,0.15(0.37 %),"11,927,800",486.79,0,0,40.2,41.65,40.2
21/05/2024,40.2,,-0.25(-0.62 %),"9,640,200",388.66,"2,120,000",85.44,40.5,40.75,40.05
20/05/2024,40.45,,-0.4(-0.98 %),"9,537,100",388.27,0,0,41.05,41.25,40.45
17/05/2024,40.85,,0.6(1.49 %),"13,307,900",541.99,"2,829,000",114.41,40.35,41.2,40.2
16/05/2024,40.25,,0(0.00 %),"8,259,700",332.46,"120,000",4.83,40.3,40.4,40.15
15/05/2024,40.25,,0.1(0.25 %),"6,594,800",264.93,0,0,40.2,40.4,40.05
14/05/2024,40.15,,0.05(0.12 %),"6,866,000",278.89,0,0,41.1,41.25,40.15
13/05/2024,40.1,,-0.25(-0.62 %),"9,093,900",364.03,0,0,40.45,40.55,39.7
10/05/2024,40.35,,-0.6(-1.47 %),"7,276,500",295.11,0,0,41,41.1,40.35
09/05/2024,40.95,,0.05(0.12 %),"7,299,700",300.93,"26,956,581","1,105.22",41,41.75,40.85
08/05/2024,40.9,,-0.15(-0.37 %),"6,625,700",269.92,"21,478,700",883.85,41,41,40.5
07/05/2024,41.05,,-0.1(-0.24 %),"4,276,900",175.41,0,0,41.25,41.25,40.9
06/05/2024,41.15,,0.05(0.12 %),"4,944,600",202.91,0,0,41.15,41.2,40.85
03/05/2024,41.1,,-0.05(-0.12 %),"4,391,600",180.19,0,0,41.3,41.4,40.85
02/05/2024,41.15,,0.35(0.86 %),"4,570,000",186.48,0,0,40.8,41.25,40.35
26/04/2024,40.8,,0.1(0.25 %),"4,704,400",191.56,0,0,40.4,41.05,40.3
