Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
05/02/2021,99.3,73.17,0.9(0.91 %),"2,245,800",222.71,"930,900",92.31,98.9,99.6,98.3
04/02/2021,98.4,72.51,1.2(1.23 %),"2,498,900",243.86,0,0,97.2,98.9,95.2
03/02/2021,97.2,71.62,2.8(2.97 %),"3,365,900",327.9,"716,100",69.68,94.5,98.9,94.5
02/02/2021,94.4,69.56,6.1(6.91 %),"2,756,900",254.9,"554,900",51.61,89,94.4,88
01/02/2021,88.3,65.06,-5.2(-5.56 %),"2,634,200",242.12,"915,000",83.91,93.6,95,88.3
29/01/2021,93.5,68.9,6.1(6.98 %),"5,469,400",484.27,"200,000",17.71,84,93.5,84
28/01/2021,87.4,64.4,-6.5(-6.92 %),"3,197,600",281.37,"1,060,000",93.76,87.5,89.7,87.4
27/01/2021,93.9,69.19,-4.1(-4.18 %),"3,312,000",313.57,"34,000",3.16,96,98.2,91.5
26/01/2021,98,72.21,-1.5(-1.51 %),"2,105,700",206.65,"30,000",2.93,99.6,99.7,95
25/01/2021,99.5,73.32,0.2(0.20 %),"2,142,000",213.34,"180,000",17.93,99.5,100.1,98.6
22/01/2021,99.3,73.17,0.3(0.30 %),"2,262,800",225.96,"350,000",34.96,99.4,101,98.9
21/01/2021,99,72.95,1.5(1.54 %),"3,018,300",296.91,"67,000",6.58,98,99.4,97.8
20/01/2021,97.5,71.84,0.7(0.72 %),"3,457,300",336.14,"927,800",90.19,97,103,94.5
19/01/2021,96.8,71.33,-4.2(-4.16 %),"3,552,500",341.58,"1,152,320",116.26,100,100.7,94
18/01/2021,101,74.42,-0.6(-0.59 %),"2,291,200",232.67,"1,398,300",141.26,102,102.8,99.6
15/01/2021,101.6,74.87,2(2.01 %),"2,078,100",208.81,"562,400",56.51,100.7,101.6,99.4
14/01/2021,99.6,73.39,-1.3(-1.29 %),"3,274,800",327.14,"721,430",71.87,100.9,101.2,98.6
13/01/2021,100.9,74.35,-2.5(-2.42 %),"2,972,500",303.63,"182,300",18.62,104,104.1,99.6
12/01/2021,103.4,76.19,0.3(0.29 %),"2,862,600",297.46,0,0,104.8,104.9,103.1
11/01/2021,103.1,75.97,6.7(6.95 %),"4,512,700",461.06,0,0,98,103.1,97.6
