Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
09/06/2023,55.5,,0.1(0.18 %),"1,051,100",58.27,"150,000",8.32,55,55.8,54.8
08/06/2023,55.4,,0.1(0.18 %),"2,325,400",129.15,"11,583,213",640.55,55.3,56,55.1
07/06/2023,55.3,,0.3(0.55 %),"1,857,300",102.33,"400,000",22.04,55.3,55.7,54.5
06/06/2023,55,,1.3(2.42 %),"1,361,500",74.12,"595,760",32.13,54.4,55,53.9
05/06/2023,53.7,,0.3(0.56 %),"1,430,700",77.09,"1,238,300",66.33,54,55.1,53.3
02/06/2023,53.4,,0.4(0.75 %),"1,356,400",72.43,0,0,53.5,53.9,53
01/06/2023,53,,-0.5(-0.93 %),"913,700",48.86,"120,000",6.42,53.5,54,53
31/05/2023,53.5,,-1.4(-2.55 %),"1,538,100",82.9,0,0,55,55,53.5
30/05/2023,54.9,,-0.6(-1.08 %),"1,390,000",76.56,1,0,56,56,54.6
29/05/2023,55.5,,0.5(0.91 %),"1,606,200",89.95,"100,000",5.6,55,56.3,55
26/05/2023,55,,0(0.00 %),"1,791,400",99.65,"2,300,000",126.7,55,56.4,54.6
25/05/2023,55,,0.5(0.92 %),"1,607,700",88.62,"150,000",8.25,54.7,55.6,54
24/05/2023,54.5,,0.8(1.49 %),"848,900",45.93,0,0,53.7,54.5,53.3
23/05/2023,53.7,,-0.4(-0.74 %),"1,157,300",61.94,0,0,54.5,54.5,53
22/05/2023,54.1,,0(0.00 %),"1,650,400",89.19,0,0,55,55,53.5
19/05/2023,54.1,,-0.9(-1.64 %),"1,844,100",100.08,0,0,55.5,55.5,53.5
18/05/2023,55,,1.6(3.00 %),"3,529,400",192.85,0,0,53.9,55.8,53.5
17/05/2023,53.4,,1.2(2.30 %),"3,109,800",166.04,0,0,52.2,53.9,52.2
16/05/2023,52.2,,0.5(0.97 %),"1,495,800",77.78,0,0,51.7,52.2,51.5
15/05/2023,51.7,,0.5(0.98 %),"1,699,500",88.3,0,0,52,52.5,51.5
