Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
21/07/2022,58.9,,-0.8(-1.34 %),"2,070,700",122.23,"624,000",37.44,59.6,59.7,58.9
20/07/2022,59.7,,0.9(1.53 %),"1,910,000",113,0,0,59,59.7,58.5
19/07/2022,58.8,,-0.2(-0.34 %),"1,864,800",109.71,"5,933,000",350.05,58.6,59.1,58.6
18/07/2022,59,,-1(-1.67 %),"2,023,400",120.07,"824,000",49.24,60,60,59
15/07/2022,60,,-0.1(-0.17 %),"2,301,900",137.57,0,0,59.5,60.2,59.4
14/07/2022,60.1,,0(0.00 %),"1,906,300",114.06,"215,000",12.92,60.1,60.3,59.2
13/07/2022,60.1,,-0.1(-0.17 %),"2,334,600",139.49,0,0,60,60.5,59
12/07/2022,60.2,,-0.3(-0.50 %),"3,602,700",215.12,0,0,59.5,60.5,59.1
11/07/2022,60.5,,-0.5(-0.82 %),"4,883,200",290.23,"38,500",2.27,59.1,60.5,58.4
08/07/2022,61,,0(0.00 %),"1,793,900",108.28,"1,504,900",91.98,61.3,61.3,59.5
07/07/2022,61,,1.9(3.21 %),"2,098,800",124.73,"239,100",13.62,59,61,58.3
06/07/2022,59.1,,-1.4(-2.31 %),"6,722,800",397.46,"494,300",29.22,60.2,60.5,58.4
05/07/2022,60.5,,-0.5(-0.82 %),"3,133,800",189.94,"1,514,000",92.24,61.1,61.5,60.4
04/07/2022,61,,-0.4(-0.65 %),"2,256,200",138.57,"769,000",47.59,62,62,61
01/07/2022,61.4,,-0.7(-1.13 %),"2,974,000",184.16,"80,000",4.97,62.2,63.5,61.4
30/06/2022,62.1,,-1.2(-1.90 %),"2,480,200",155.9,"400,000",25.14,63.3,63.8,62.1
29/06/2022,63.3,,-0.5(-0.78 %),"1,571,700",99.65,"500,000",31.1,63.6,64,63.1
28/06/2022,63.8,,0.3(0.47 %),"1,455,900",92.94,0,0,63.5,64.1,63.5
27/06/2022,63.5,,0.3(0.47 %),"2,666,100",170.78,0,0,63.2,64.9,63.2
24/06/2022,63.2,,0(0.00 %),"2,256,500",142.9,0,0,63.3,63.8,63.1
