Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
04/01/2021,88.9(0.00 %),"22,290",20.24,"38,150",34.58,"15,860",14.34,"180,554,497",33.63%
31/12/2020,88.9(6.47 %),"-5,690",-0.46,"55,550",4.83,"61,240",5.29,"180,272,247",33.65%
30/12/2020,83.5(0.36 %),"-37,750",-31.58,"5,113",4.28,"42,863",35.85,"180,266,557",33.65%
29/12/2020,83.2(0.97 %),"-48,621",-40.51,"13,358",11.13,"61,979",51.63,"180,278,407",33.65%
28/12/2020,82.4(-0.12 %),"-94,750",-7.82,"110,450",9.12,"205,200",16.94,"180,264,462",33.65%
25/12/2020,82.5(-0.24 %),"-2,813",-2.33,"1,115",0.92,"3,928",3.25,"180,117,687",33.67%
24/12/2020,82.7(-0.12 %),"-86,080",-7.09,"50,880",4.2,"136,960",11.28,"179,881,617",33.69%
23/12/2020,82.8(0.00 %),"-67,810",-5.64,"99,980",8.34,"167,790",13.98,"180,055,502",33.67%
22/12/2020,82.8(-1.19 %),"-22,117",-18.37,"10,176",8.43,"32,293",26.8,"179,346,967",33.73%
21/12/2020,83.8(-0.36 %),"-151,750",-12.7,"129,110",10.83,"280,860",23.53,"179,322,707",33.73%
18/12/2020,84.1(0.12 %),"414,120",34.83,"1,011,520",85.03,"597,400",50.2,"179,346,577",33.73%
17/12/2020,84(-0.59 %),"227,420",19.01,"265,270",22.17,"37,850",3.16,"180,028,892",33.67%
16/12/2020,84.5(0.00 %),"39,130",3.32,"120,670",10.19,"81,540",6.87,"179,658,177",33.71%
15/12/2020,84.5(0.00 %),"-233,440",-19.67,"321,330",27.1,"554,770",46.77,"179,723,057",33.7%
14/12/2020,84.5(0.00 %),"73,800",6.28,"487,490",41.18,"413,690",34.9,"179,384,847",33.73%
11/12/2020,84.5(0.72 %),"149,220",12.6,"205,010",17.29,"55,790",4.68,"179,739,847",33.7%
10/12/2020,83.9(-1.76 %),"-262,270",-22.18,"212,070",17.94,"474,340",40.11,"180,285,022",33.65%
09/12/2020,85.4(-0.12 %),210,0.02,"132,700",11.32,"132,490",11.3,"179,652,647",33.71%
08/12/2020,85.5(-0.58 %),"-126,520",-10.79,"141,250",12.14,"267,770",22.93,"180,022,962",33.67%
07/12/2020,86(0.00 %),"-52,970",-4.61,"187,940",16.16,"240,910",20.77,"179,536,687",33.72%
