Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
22/02/2024,68.1(0.15 %),"-1,563,796",-106.71,"73,900",5.05,"1,637,696",111.76,"303,039,648",27.82%
21/02/2024,68(-1.16 %),"-765,027",-52.15,"57,770",3.93,"822,797",56.09,"303,039,648",27.82%
20/02/2024,68.8(-0.15 %),"-329,475",-22.62,"365,800",25.18,"695,275",47.8,"302,859,744",27.83%
19/02/2024,68.9(4.08 %),"1,268,990",86.51,"1,530,690",104.37,"261,700",17.86,"302,548,100",27.86%
16/02/2024,66.2(2.00 %),"-277,545",-18.32,"352,800",23.25,"630,345",41.57,"303,450,240",27.79%
15/02/2024,64.9(0.00 %),"-564,332",-36.72,"64,200",4.18,"628,532",40.9,"303,416,928",27.79%
07/02/2024,64.9(0.15 %),"-366,920",-23.81,"19,200",1.25,"386,120",25.06,"302,530,300",27.86%
06/02/2024,64.8(-0.15 %),"-864,286",-55.96,"110,518",7.17,"974,804",63.13,"302,257,200",27.88%
05/02/2024,64.9(-0.76 %),"-182,955",-11.87,"109,345",7.12,"292,300",18.98,"301,923,946",28.04%
02/02/2024,65.4(0.46 %),"37,452",2.47,"349,500",22.83,"312,048",20.36,"302,012,928",27.89%
01/02/2024,65.1(1.09 %),"-161,900",-10.5,"130,100",8.46,"292,000",18.96,"301,908,661",28.04%
31/01/2024,64.4(-2.57 %),"-248,800",-16.08,"250,800",16.51,"499,600",32.59,"301,908,672",27.9%
30/01/2024,66.1(0.76 %),"-36,000",-2.37,"198,400",13.15,"234,400",15.52,"301,563,000",27.92%
29/01/2024,65.6(-0.30 %),"-517,800",-34,"78,800",5.18,"596,600",39.18,"300,799,936",27.98%
26/01/2024,65.8(-1.50 %),"-864,100",-57.23,"97,200",6.47,"961,300",63.7,"301,506,880",28.07%
25/01/2024,66.8(0.91 %),"-281,400",-18.63,"39,100",2.59,"320,500",21.22,"300,642,780",28.13%
24/01/2024,66.2(-1.93 %),"-548,100",-36.59,"136,500",9.12,"684,600",45.71,"300,361,380",28.15%
23/01/2024,67.5(-0.30 %),"21,800",1.45,"532,800",35.76,"511,000",34.31,"299,813,280",28.19%
22/01/2024,67.7(-0.15 %),"-353,900",-23.85,"54,600",3.68,"408,500",27.54,"299,835,080",28.19%
19/01/2024,67.8(2.11 %),"32,000",2.16,"268,800",18.22,"236,800",16.06,"299,481,180",28.21%
