Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
13/12/2024,71.1(-1.39 %),"-157,890",-11.28,"115,080",8.23,"272,970",19.51,0,0%
12/12/2024,72.1(-0.83 %),"-657,666",-47.57,"59,914",4.34,"717,580",51.91,0,0%
11/12/2024,72.7(0.00 %),"-446,112",-32.39,"44,800",3.27,"490,912",35.66,0,0%
10/12/2024,72.7(-0.68 %),"249,041",18.19,"542,000",39.58,"292,959",21.39,0,0%
09/12/2024,73.2(-0.27 %),"548,600",40.25,"673,700",49.42,"125,100",9.17,0,0%
06/12/2024,73.4(-0.41 %),"1,227,974",90.34,"1,355,970",99.8,"127,996",9.46,0,0%
05/12/2024,73.7(2.22 %),"1,048,770",76.48,"1,498,100",109.14,"449,330",32.66,0,0%
04/12/2024,72.1(-0.83 %),"862,860",62.23,"1,026,700",74.04,"163,840",11.81,0,0%
03/12/2024,72.7(0.14 %),"975,100",70.92,"1,019,800",74.17,"44,700",3.25,0,0%
02/12/2024,72.6(-0.82 %),"-173,800",-12.65,"1,182,200",86.15,"1,356,000",98.8,0,0%
29/11/2024,73.2(1.10 %),"1,230,324",89.35,"3,560,700",258.3,"2,330,376",168.95,0,0%
28/11/2024,72.4(-0.41 %),"1,005,630",73.03,"1,140,830",82.88,"135,200",9.84,0,0%
27/11/2024,72.7(0.00 %),"863,046",62.68,"902,840",65.57,"39,794",2.89,0,0%
26/11/2024,72.7(0.69 %),"1,511,908",109.93,"1,700,340",123.62,"188,432",13.68,0,0%
25/11/2024,72.2(1.69 %),"928,391",66.73,"1,480,270",106.44,"551,879",39.72,0,0%
22/11/2024,71(-0.42 %),"-43,434",-3.09,"1,250,410",89.02,"1,293,844",92.11,0,0%
21/11/2024,71.3(1.42 %),"-56,000",-3.77,"694,300",49.14,"750,300",52.91,0,0%
20/11/2024,70.3(0.43 %),"-373,320",-26.16,"109,700",7.7,"483,020",33.86,0,0%
19/11/2024,70(-0.43 %),"-1,026,675",-72.17,"46,825",3.29,"1,073,500",75.45,0,0%
18/11/2024,70.3(-0.42 %),"-1,482,744",-104.22,"87,300",6.12,"1,570,044",110.34,0,0%
