Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
01/02/2021,82(-4.09 %),"-7,200",-5.94,"50,040",43.07,"57,240",49.01,"198,116,130",32.13%
29/01/2021,85.5(0.23 %),"-400,800",-33.62,"495,500",43.38,"896,300",77,"198,786,330",32.08%
28/01/2021,85.3(-6.98 %),"313,800",26.88,"584,800",50.19,"271,000",23.31,"198,385,530",32.11%
27/01/2021,91.7(-3.98 %),"-11,790",-10.75,"17,910",16.61,"29,700",27.36,"198,999,330",32.06%
26/01/2021,95.5(-1.55 %),"170,100",16.12,"341,500",32.55,"171,400",16.43,"198,581,430",32.09%
25/01/2021,97(3.97 %),"14,170",13.71,"28,300",27.34,"14,130",13.63,"198,971,030",32.06%
22/01/2021,93.3(1.97 %),"525,300",48.49,"781,300",72.07,"256,000",23.59,"198,893,230",32.07%
21/01/2021,91.5(0.66 %),"-42,300",-3.84,"172,900",15.69,"215,200",19.53,"199,418,530",31.86%
20/01/2021,90.9(0.00 %),"662,400",59.57,"809,200",72.75,"146,800",13.18,"199,376,230",32.03%
19/01/2021,90.9(-4.42 %),"22,010",20.14,"109,755",103.24,"87,745",83.11,"180,359,987",33.65%
18/01/2021,95.1(2.26 %),"88,100",8.7,"402,700",38.85,"314,600",30.14,"200,258,730",31.95%
15/01/2021,93(0.76 %),"-1,978,813","-1,702.12","40,690",37.82,"2,019,503","1,739.94","180,369,377",33.65%
14/01/2021,92.3(-1.07 %),"1,240",1.16,"17,720",16.37,"16,480",15.21,"180,219,277",33.66%
13/01/2021,93.3(-0.74 %),"-150,300",-14.1,"393,800",36.82,"544,100",50.91,"180,571,097",33.63%
12/01/2021,94(-0.11 %),"-140,700",-13.19,"286,300",26.89,"427,000",40.08,"180,420,797",33.64%
11/01/2021,94.1(1.07 %),-760,-0.63,"33,810",31.9,"34,570",32.53,"180,398,367",33.64%
08/01/2021,93.1(1.20 %),-660,-0.58,"22,850",21.25,"23,510",21.83,"180,637,567",33.62%
07/01/2021,92(4.19 %),"300,500",27.41,"349,900",31.87,"49,400",4.47,"180,265,897",33.65%
06/01/2021,88.3(-1.12 %),"3,390",3.02,"13,280",11.89,"9,890",8.87,"180,967,667",33.59%
05/01/2021,89.3(0.45 %),"-45,800",-4.05,"43,900",3.89,"89,700",7.94,"180,600,297",33.63%
