Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
20/09/2024,74.7(0.40 %),"-160,300",-11.98,"316,300",23.64,"476,600",35.62,"315,216,608",28.17%
19/09/2024,74.4(0.00 %),"-221,600",-16.47,"157,500",11.72,"379,100",28.19,"315,128,391",28.17%
18/09/2024,74.4(-0.13 %),"7,900",0.63,"388,400",29.03,"380,500",28.4,"315,239,277",28.16%
17/09/2024,74.5(2.19 %),"79,200",5.83,"125,800",9.24,"46,600",3.41,"315,490,067",28.15%
16/09/2024,72.9(-1.75 %),"-4,400",-0.33,"133,200",9.8,"137,600",10.13,"315,214,855",28.17%
13/09/2024,74.2(-1.20 %),"-347,100",-26.01,"53,800",4.02,"400,900",30.03,"314,879,527",28.19%
11/09/2024,75.1(-0.13 %),"-943,100",-70.94,"54,600",4.11,"997,700",75.05,"312,354,332",28.35%
10/09/2024,75.2(-0.27 %),"-1,438,700",-109.1,"195,000",14.83,"1,633,700",123.93,"310,531,032",28.47%
09/09/2024,75.4(-0.79 %),0,0,0,0,0,0,"310,539,456",28.47%
06/09/2024,76(2.56 %),"822,600",62,"1,020,200",76.78,"197,600",14.78,"311,130,874",28.44%
05/09/2024,74.1(-1.59 %),"-85,800",-6.46,"154,100",11.54,"239,900",18,"311,101,152",28.44%
04/09/2024,75.3(-1.57 %),"-929,000",-70.19,"120,800",9.12,"1,049,800",79.3,"310,975,680",28.45%
30/08/2024,76.5(-0.52 %),"-27,600",-2.08,"251,900",19.37,"279,500",21.45,"310,970,649",28.45%
29/08/2024,76.9(-0.26 %),"85,300",6.57,"211,100",16.26,"125,800",9.69,"310,955,947",28.45%
28/08/2024,77.1(0.39 %),"496,600",38.35,"763,200",58.93,"266,600",20.59,"310,333,924",28.49%
27/08/2024,76.8(0.79 %),"-345,700",-26.18,"486,900",37.21,"832,600",63.39,"310,500,922",28.48%
26/08/2024,76.2(-2.18 %),"-493,100",-38.09,"102,800",7.92,"595,900",46.01,"310,533,945",28.47%
23/08/2024,77.9(-0.13 %),"92,500",7.19,"546,400",42.61,"453,900",35.42,"310,104,686",28.5%
22/08/2024,78(0.65 %),"-257,600",-20.06,"274,500",21.42,"532,100",41.48,"309,573,214",28.54%
21/08/2024,0(0.00 %),"-967,400",-75.18,"110,400",8.56,"1,077,800",83.75,"309,087,654",28.57%
