Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
22/02/2022,157.5(-1.75 %),"-107,300",-16.98,"186,800",29.5,"294,100",46.48,"238,560,893",28.79%
21/02/2022,160.3(-1.84 %),"-154,200",-24.9,"56,200",9.07,"210,400",33.97,"238,589,193",28.79%
18/02/2022,163.3(0.18 %),"263,400",42.93,"510,900",82.98,"247,500",40.05,"238,275,993",28.82%
17/02/2022,163(3.10 %),"476,500",76.69,"851,300",136.62,"374,800",59.93,"238,477,943",28.8%
16/02/2022,158.1(-1.50 %),"304,100",48.12,"571,600",90.45,"267,500",42.34,"239,216,643",28.74%
15/02/2022,160.5(5.87 %),"805,100",126.41,"1,112,700",174.3,"307,600",47.89,"239,317,843",28.73%
14/02/2022,151.6(1.20 %),"62,800",9.5,"485,600",73.15,"422,800",63.66,"240,017,143",28.67%
11/02/2022,149.8(0.13 %),"-190,600",-28.59,"22,800",3.42,"213,400",32.01,"239,551,143",28.71%
10/02/2022,149.6(2.05 %),"-309,200",-45.64,"642,400",95.2,"951,600",140.85,"239,538,343",28.71%
09/02/2022,146.6(0.76 %),"260,600",38.38,"332,200",48.91,"71,600",10.53,"239,997,943",28.67%
08/02/2022,145.5(-1.62 %),"10,200",1.48,"238,000",34.66,"227,800",33.18,"239,992,543",28.67%
07/02/2022,147.9(3.43 %),"103,400",15.3,"645,500",94.99,"542,100",79.69,"240,168,043",28.66%
28/01/2022,143(0.70 %),"151,800",22.11,"342,500",49.82,"190,700",27.71,"240,155,943",28.66%
27/01/2022,142(-3.40 %),"-410,000",-58.59,"56,600",8.11,"466,600",66.69,"238,968,353",28.76%
26/01/2022,147(-3.92 %),"-814,400",-118.28,"594,700",69.62,"1,409,100",187.9,"238,600,153",28.79%
25/01/2022,153(6.99 %),"320,300",49.22,"749,600",111.72,"429,300",62.49,"238,819,953",28.77%
24/01/2022,143(-5.30 %),"-137,700",-20.07,"235,400",33.95,"373,100",54.02,"238,668,253",28.78%
21/01/2022,151(1.21 %),"-183,400",-30.48,"717,900",108.12,"901,300",138.6,"238,508,733",28.8%
20/01/2022,150.8(2.24 %),"174,500",26.1,"569,500",85.5,"395,000",59.4,"807,841,156",31.57%
19/01/2022,151.3(6.47 %),"-32,838,070","-4,727.92","642,600",96.18,"33,480,670","4,824.1","808,021,556",31.55%
