stock_code,time,,I. Lưu chuyển tiền từ hoạt động kinh doanh,1. Lợi nhuận trước thuế,2. Điều chỉnh cho các khoản,Khấu hao TSCĐ và BĐSĐT,Các khoản dự phòng,"Lãi, lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ","Lãi, lỗ từ hoạt động đầu tư",Chi phí lãi vay,"Lãi, lỗ từ thanh lý TSCĐ",Thu nhập lãi vay và cổ tức,Phân bổ lợi thế thương mại,Điều chỉnh cho các khoản khác,3. Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,"Tăng, giảm các khoản phải thu","Tăng, giảm hàng tồn kho","Tăng, giảm các khoản phải trả (không kể lãi vay phải trả, thuế thu nhập phải nộp)","Tăng, giảm chi phí trả trước","Tăng, giảm chứng khoán kinh doanh",Tiền lãi vay đã trả,Thuế thu nhập doanh nghiệp đã nộp,Tiền thu khác từ hoạt động kinh doanh,Tiền chi khác cho hoạt động kinh doanh,Lưu chuyển tiền thuần từ hoạt động kinh doanh,II. Lưu chuyển tiền từ hoạt động đầu tư,"1. Tiền chi để mua sắm, xây dựng TSCĐ và các tài sản dài hạn khác","2. Tiền thu từ thanh lý, nhượng bán TSCĐ và các tài sản dài hạn khác","3. Tiền chi cho vay, mua các công cụ nợ của đơn vị khác","4. Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác",5. Tiền chi đầu tư góp vốn vào đơn vị khác,6. Tiền thu hồi đầu tư góp vốn vào đơn vị khác,"7. Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia",8. Tăng giảm tiền gửi ngân hàng có kỳ hạn,9. Mua lại khoản góp vốn của cổ đông thiểu số trong công ty con,10. Tiền thu khác từ hoạt động đầu tư,11. Tiền chi khác cho hoạt động đầu tư,Lưu chuyển tiền thuần từ hoạt động đầu tư,III. Lưu chuyển tiền từ hoạt động tài chính,"1. Tiền thu từ phát hành cổ phiếu, nhận vốn góp của chủ sở hữu","2. Tiền chi trả vốn góp cho các chủ sở hữu, mua lại cổ phiếu của doanh nghiệp đã phát hành",3. Tiền thu từ đi vay,4. Tiền trả nợ gốc vay,5. Tiền trả nợ gốc thuê tài chính,"6. Cổ tức, lợi nhuận đã trả cho chủ sở hữu",7. Tiền thu khác từ hoạt động tài chính,8. Tiền chi khác cho hoạt động tài chính,Lưu chuyển tiền thuần từ hoạt động tài chính,Lưu chuyển tiền thuần trong kỳ,Tiền và tương đương tiền đầu kỳ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Tiền và tương đương tiền cuối kỳ
GAS,Q22019,,,3812.0,,687.0,416.0,4.0,-278.0,54.0,,,,,4695.0,446.0,62.0,628.0,-91.0,,-97.0,-582.0,-22.0,-124.0,4915.0,,-133.0,-1.0,-8920.0,4763.0,,-23.0,267.0,,,,,-4047.0,,,,567.0,-1119.0,-3.0,-528.0,,,-1082.0,-214.0,7589.0,,7375.0
GAS,Q22020,,,2278.0,,627.0,414.0,-36.0,-316.0,26.0,,,,,2994.0,1200.0,395.0,-678.0,-13.0,,-55.0,-598.0,-440.0,598.0,3403.0,,-1046.0,,7765.0,-6669.0,,,423.0,3806.0,,,,4278.0,,,,115.0,-541.0,,,,,-426.0,7255.0,5277.0,-1.0,12532.0
GAS,Q22021,,,2933.0,,837.0,243.0,-10.0,-166.0,70.0,,,,,3907.0,-2053.0,-43.0,2590.0,-588.0,,-49.0,-541.0,-70.0,21.0,3174.0,,-1135.0,,-6807.0,2849.0,,,15.0,,,,,-5079.0,,,,1908.0,-511.0,,,,,1397.0,-508.0,6458.0,-2.0,5948.0
GAS,Q22022,,,6401.0,,693.0,16.0,79.0,-361.0,91.0,,,,,6919.0,-428.0,3.0,-1027.0,-294.0,,-112.0,-884.0,-104.0,4.0,4076.0,,-692.0,978.0,-17074.0,13782.0,,,318.0,,,,,-2687.0,,26.0,,28.0,-498.0,,-5.0,,,-450.0,939.0,8648.0,-1.0,9055.0
GAS,Q22023,,,3999.0,,735.0,176.0,47.0,-562.0,62.0,,,,,4458.0,-1274.0,-187.0,1254.0,754.0,-5.0,-210.0,-837.0,4.0,-250.0,3707.0,,-245.0,,-14787.0,10751.0,,,411.0,,,,,-3869.0,,,,,-57.0,,,,,-57.0,-219.0,12714.0,5.0,12499.0
GAS,Q22024,,,4239.0,,608.0,897.0,16.0,-407.0,84.0,,,,,5438.0,-3444.0,-236.0,2485.0,21.0,,-165.0,-846.0,-65.0,40.0,3228.0,,-838.0,,-12279.0,12287.0,,,449.0,,,,,-380.0,,,,1672.0,-3056.0,,13.0,,,-1371.0,1477.0,6075.0,3.0,7555.0
GAS,Q32011,,,6172.0,,2051.0,8.0,453.0,-645.0,346.0,,,,,8385.0,-9118.0,-883.0,5937.0,361.0,,-374.0,-506.0,3545.0,-3754.0,3592.0,,-4762.0,,-3169.0,4065.0,-1062.0,668.0,827.0,,,,,-3432.0,,310.0,,5991.0,-3235.0,-78.0,-251.0,,,2737.0,2898.0,5372.0,-2.0,8268.0
GAS,Q32012,,,3178.0,,757.0,,-1.0,588.0,235.0,,,,,4757.0,5297.0,-938.0,7227.0,263.0,,-213.0,-916.0,27742.0,-41291.0,1928.0,,743.0,18.0,-12372.0,12427.0,-771.0,138.0,194.0,,,,,378.0,,674.0,,651.0,-653.0,-415.0,-2080.0,,,-1822.0,484.0,11910.0,,12394.0
GAS,Q32013,,,3743.0,,799.0,246.0,-14.0,-356.0,105.0,,,,,4523.0,-110.0,254.0,-1069.0,59.0,,-71.0,-698.0,421.0,-256.0,3053.0,,-565.0,,-83.0,178.0,-400.0,43.0,341.0,,,,,-486.0,,400.0,,2253.0,-2333.0,-238.0,-2153.0,,,-2071.0,495.0,17781.0,,18277.0
GAS,Q32014,,,3820.0,,888.0,136.0,-9.0,-308.0,102.0,,,,,4628.0,-1047.0,-127.0,2788.0,-342.0,,-69.0,-825.0,697.0,-529.0,5174.0,,-1152.0,59.0,-4639.0,3632.0,-198.0,65.0,359.0,,,,,-1872.0,,139.0,,1924.0,-1453.0,-71.0,-910.0,,,-370.0,2931.0,20321.0,-2.0,23250.0
