Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
22/05/2024,28(-1.06 %),"-49,800",-1.4,"454,300",12.78,"504,100",14.18,"126,232,480",23.3%
21/05/2024,28.3(0.00 %),"-1,106,400",-31.2,"29,700",0.84,"1,136,100",32.04,"126,048,384",23.31%
20/05/2024,28.3(-0.70 %),"117,600",3.36,"880,000",24.98,"762,400",21.63,"125,615,984",23.34%
17/05/2024,28.5(0.35 %),"873,500",24.88,"1,397,600",39.79,"524,100",14.91,"125,416,288",23.35%
16/05/2024,28.4(2.16 %),"1,975,500",56.1,"3,055,200",86.8,"1,079,700",30.7,"125,161,585",23.36%
15/05/2024,27.8(2.02 %),"1,639,500",45.43,"1,740,600",48.24,"101,100",2.8,"127,137,085",23.26%
14/05/2024,27.25(0.00 %),"-1,911,300",-52.19,"185,700",5.09,"2,097,000",57.27,"128,776,585",23.17%
13/05/2024,27.25(-1.27 %),"-2,031,500",-55.87,"205,000",5.64,"2,236,500",61.51,"126,027,424",23.31%
10/05/2024,27.6(-0.72 %),"-1,096,600",-30.35,"236,600",6.57,"1,333,200",36.92,"125,206,680",23.36%
09/05/2024,27.8(-0.54 %),"-853,700",-23.87,"172,100",4.8,"1,025,800",28.67,"124,044,080",23.42%
08/05/2024,27.95(-1.24 %),"-1,086,200",-30.5,"468,000",13.1,"1,554,200",43.6,"123,736,504",23.44%
07/05/2024,28.3(0.71 %),"-503,500",-14.21,"131,100",3.71,"634,600",17.92,"122,783,424",23.49%
06/05/2024,28.1(2.00 %),"-993,300",-27.68,"427,700",11.98,"1,421,000",39.66,"121,040,928",23.58%
03/05/2024,27.55(-0.18 %),"-985,400",-27.34,"888,200",24.56,"1,873,600",51.9,"120,091,584",23.63%
02/05/2024,27.6(-2.13 %),"-406,100",-11.39,"970,900",26.87,"1,377,000",38.26,"118,715,888",23.7%
26/04/2024,28.2(-0.88 %),"-567,400",-16.39,"1,696,500",48.13,"2,263,900",64.52,"119,315,088",23.67%
25/04/2024,28.45(-0.52 %),"23,200",0.65,"394,900",11.2,"371,700",10.55,"115,653,523",23.87%
24/04/2024,28.6(2.88 %),"-371,900",-10.46,"1,014,600",28.76,"1,386,500",39.22,"115,676,723",23.86%
23/04/2024,27.8(0.54 %),"-656,400",-18.25,"980,000",27.32,"1,636,400",45.57,"118,370,688",23.72%
22/04/2024,27.65(3.17 %),"-691,500",-19.02,"329,900",9.21,"1,021,400",28.22,"117,597,624",23.76%
