Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
18/01/2022,33.9(3.99 %),"4,031,300",135.75,"4,299,900",144.7,"268,600",8.95,"223,393,936",18.15%
17/01/2022,32.6(-6.86 %),"1,717,200",59.22,"2,443,900",84.38,"726,700",25.16,"227,329,226",17.94%
14/01/2022,35(2.04 %),"3,424,100",117.95,"3,792,700",130.64,"368,600",12.69,"227,739,645",17.92%
13/01/2022,34.3(-1.15 %),"-686,300",-24.03,"1,323,100",46.74,"2,009,400",70.77,"229,493,745",17.83%
12/01/2022,34.7(6.77 %),"381,800",12.68,"2,452,400",82.14,"2,070,600",69.46,"229,287,945",17.84%
11/01/2022,32.45(2.69 %),"127,100",4.26,"1,620,000",52.97,"1,492,900",48.7,"230,611,245",17.77%
10/01/2022,31.6(-1.25 %),"791,000",25.42,"1,920,100",59.87,"1,129,100",34.44,"231,334,845",17.73%
07/01/2022,31.95(-2.29 %),"320,300",10.28,"1,216,700",39.24,"896,400",28.95,"231,428,475",17.72%
06/01/2022,32.7(0.31 %),"-568,200",-19.28,"1,235,800",41.1,"1,804,000",60.38,"230,883,975",17.75%
05/01/2022,32.55(1.40 %),"436,800",13.87,"2,174,000",69.84,"1,737,200",55.98,"230,514,875",17.77%
04/01/2022,32.1(1.90 %),"1,926,300",62.2,"3,531,200",114.26,"1,604,900",52.06,"232,304,577",17.68%
31/12/2021,31.5(3.28 %),"876,200",27.78,"1,260,400",40.03,"384,200",12.25,"234,344,747",17.57%
30/12/2021,30.5(3.39 %),"-737,500",-22.67,"753,600",23.13,"1,491,100",45.8,"234,667,941",17.55%
29/12/2021,29.5(-1.99 %),"-6,500",-0.47,"930,800",27.9,"937,300",28.37,"232,445,041",17.67%
28/12/2021,30.05(6.94 %),"1,716,100",49.4,"4,692,600",138.22,"2,976,500",88.82,"235,799,966",17.49%
27/12/2021,28.1(-0.35 %),"-152,800",-4.29,"118,100",3.32,"270,900",7.62,"237,516,066",17.4%
24/12/2021,28.2(2.92 %),"328,700",9.13,"469,500",13.04,"140,800",3.91,"237,457,430",0%
23/12/2021,27.4(-1.08 %),"40,700",1.15,"305,600",8.35,"264,900",7.19,"237,745,430",0%
22/12/2021,27.65(-1.95 %),"-35,600",-0.99,"137,100",3.84,"172,700",4.83,"237,786,130",17.39%
21/12/2021,28.2(-1.57 %),"27,100",0.79,"84,200",2.4,"57,100",1.61,"237,750,530",0%
