Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
26/08/2021,27.1(-0.91 %),"519,900",14.36,"1,010,800",27.75,"490,900",13.39,"264,456,754",15.97%
25/08/2021,27.35(0.37 %),"-544,200",-14.83,"71,400",1.95,"615,600",16.78,"264,976,654",15.94%
24/08/2021,27.25(0.93 %),"-785,500",-21.37,"1,336,400",36.53,"2,121,900",57.9,"264,432,454",15.97%
23/08/2021,27(-4.59 %),"830,300",22.79,"1,198,100",33.07,"367,800",10.28,"263,646,954",16.02%
20/08/2021,28.3(-5.51 %),"686,100",19.32,"1,976,600",56.87,"1,290,500",37.55,"264,477,254",15.97%
19/08/2021,29.95(0.00 %),"2,331,100",69.75,"2,491,300",74.55,"160,200",4.79,"265,163,354",15.93%
18/08/2021,29.95(-0.66 %),"-1,118,900",-33.37,"70,100",2.09,"1,189,000",35.47,"267,494,454",15.81%
17/08/2021,30.15(-0.50 %),"506,500",15.32,"1,179,800",35.67,"673,300",20.36,"264,746,054",15.96%
16/08/2021,30.3(2.02 %),"-616,500",-18.54,"116,500",3.5,"733,000",22.05,"266,375,554",15.87%
13/08/2021,29.7(0.34 %),"1,411,800",41.64,"1,738,300",50.23,"326,500",8.59,"265,759,054",15.9%
12/08/2021,29.6(-2.63 %),"-563,400",-17.16,"704,400",21.17,"1,267,800",38.33,"267,170,854",15.83%
11/08/2021,30.4(-0.65 %),"3,395,600",104.03,"3,853,500",118.05,"457,900",14.01,"266,607,454",15.86%
10/08/2021,30.6(-0.33 %),"770,200",23.6,"1,535,400",46.98,"765,200",23.37,"270,003,054",15.68%
09/08/2021,30.7(1.32 %),"1,687,800",51.51,"1,918,800",58.59,"231,000",7.08,"270,773,254",15.64%
06/08/2021,30.3(-2.42 %),"3,253,400",100.18,"3,748,000",115.39,"494,600",15.2,"272,461,054",15.55%
05/08/2021,31.05(1.31 %),"6,303,000",194.84,"6,342,900",196.07,"39,900",1.23,"275,714,454",15.37%
04/08/2021,30.65(2.85 %),"10,407,900",316.93,"10,791,600",328.63,"383,700",11.7,"282,017,454",15.04%
03/08/2021,29.8(1.71 %),"2,602,500",76.59,"2,804,100",82.52,"201,600",5.93,"292,425,354",14.49%
02/08/2021,29.3(-2.01 %),"462,400",13.78,"1,236,100",36.8,"773,700",23.02,"295,027,854",14.35%
30/07/2021,29.9(2.05 %),"4,221,200",126.18,"4,332,000",129.46,"110,800",3.28,"295,258,297",14.34%
