Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
20/09/2024,30.85(1.15 %),"1,900,100",59.09,"2,369,900",73.65,"469,800",14.56,"121,057,143",23.58%
19/09/2024,30.5(0.83 %),"657,100",20,"889,300",27.07,"232,200",7.07,"122,939,043",23.48%
18/09/2024,30.25(1.34 %),"1,157,100",34.93,"1,567,100",47.35,"410,000",12.41,"123,180,143",23.47%
17/09/2024,29.85(1.02 %),"-454,700",-13.48,"193,500",5.74,"648,200",19.22,"124,661,524",23.39%
16/09/2024,29.55(-0.84 %),"363,400",10.77,"449,200",13.32,"85,800",2.55,"124,726,924",23.38%
13/09/2024,29.8(0.34 %),"2,796,100",83.17,"2,924,200",86.97,"128,100",3.81,"124,953,324",23.37%
11/09/2024,29.6(1.37 %),"-361,400",-10.7,"805,700",23.67,"1,167,100",34.37,"127,576,264",23.23%
10/09/2024,29.2(-1.02 %),"90,100",2.61,"587,600",17.27,"497,500",14.66,"127,332,564",23.25%
09/09/2024,29.5(-1.34 %),0,0,0,0,0,0,"127,430,212",23.24%
06/09/2024,29.9(1.01 %),"1,946,300",57.89,"2,468,300",73.35,"522,000",15.46,"125,721,912",23.33%
05/09/2024,29.6(-1.66 %),"-1,230,100",-36.94,"727,400",21.54,"1,957,500",58.49,"127,528,312",23.24%
04/09/2024,30.1(-1.47 %),"-481,400",-14.51,"180,500",5.46,"661,900",19.97,"127,542,675",23.23%
30/08/2024,30.55(0.33 %),"-427,000",-13,"286,000",8.73,"713,000",21.73,"125,986,175",23.32%
29/08/2024,30.45(3.05 %),"3,662,700",111.65,"5,399,700",164.92,"1,737,000",53.27,"125,755,594",23.33%
28/08/2024,29.55(-0.17 %),"-398,200",-11.82,"118,400",3.51,"516,600",15.33,"129,987,894",23.1%
27/08/2024,29.6(-0.50 %),"-905,200",-26.83,"256,700",7.63,"1,161,900",34.47,"128,837,894",23.17%
26/08/2024,29.75(-0.67 %),"-20,600",-0.68,"1,247,800",37.22,"1,268,400",37.9,"128,886,794",23.16%
23/08/2024,29.95(0.17 %),"1,860,800",55.59,"2,068,600",61.79,"207,800",6.2,"129,890,454",23.11%
22/08/2024,29.9(-0.17 %),"1,684,600",50.35,"1,928,800",57.64,"244,200",7.3,"131,791,854",23.01%
21/08/2024,0(0.00 %),"715,600",21.38,"882,800",26.32,"167,200",4.94,"133,670,768",22.91%
