Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
01/07/2021,31(1.31 %),"804,900",24.88,"884,700",27.33,"79,800",2.45,"333,024,497",12.33%
30/06/2021,30.6(-1.29 %),"217,500",6.69,"893,100",27.52,"675,600",20.83,"327,790,808",12.61%
29/06/2021,31(2.65 %),"2,091,400",65.35,"2,386,600",74.59,"295,200",9.24,"328,008,308",12.6%
28/06/2021,30.2(2.37 %),"565,100",16.99,"614,400",18.46,"49,300",1.47,"330,099,708",12.49%
25/06/2021,29.5(1.72 %),"191,900",5.61,"285,600",8.34,"93,700",2.73,"330,664,808",12.46%
24/06/2021,29(-2.52 %),"1,426,800",42.28,"2,170,900",64.3,"744,100",22.02,"330,856,708",12.45%
23/06/2021,29.75(-1.49 %),"1,035,100",30.93,"1,733,600",51.85,"698,500",20.92,"332,283,508",12.37%
22/06/2021,30.2(1.17 %),"-153,500",-4.49,"1,364,000",41.24,"1,517,500",45.73,"333,318,608",12.32%
21/06/2021,29.85(0.67 %),"1,821,000",54.41,"3,115,700",93.18,"1,294,700",38.77,"333,165,108",12.33%
18/06/2021,29.65(0.85 %),"4,305,900",128.33,"4,450,800",132.63,"144,900",4.3,"334,986,108",12.23%
17/06/2021,29.4(0.68 %),"778,500",22.71,"1,121,300",32.8,"342,800",10.09,"339,292,008",12%
16/06/2021,29.2(-2.99 %),"2,112,500",62.69,"2,717,300",80.52,"604,800",17.83,"340,070,508",11.96%
15/06/2021,30.1(-2.27 %),"1,209,400",36.71,"1,933,900",58.74,"724,500",22.03,"342,183,008",11.85%
14/06/2021,30.8(0.98 %),"48,100",1.72,"1,413,200",43.73,"1,365,100",42.01,"343,392,408",11.78%
11/06/2021,30.5(5.54 %),"2,263,000",67.56,"2,804,100",83.94,"541,100",16.38,"343,440,508",11.78%
10/06/2021,28.9(-2.36 %),"1,459,400",43.23,"1,780,900",52.62,"321,500",9.38,"345,703,508",11.66%
09/06/2021,29.6(3.50 %),"1,977,300",56.28,"2,584,100",74.05,"606,800",17.77,"347,162,908",11.58%
08/06/2021,28.6(-6.84 %),"-472,100",-14.15,"769,400",22.51,"1,241,500",36.65,"349,140,208",11.48%
07/06/2021,30.7(-4.51 %),"-1,514,600",-46.35,"1,035,700",32.01,"2,550,300",78.36,"348,668,108",11.51%
04/06/2021,32.15(-1.83 %),"-893,200",-28.63,"1,072,600",34.88,"1,965,800",63.51,"347,153,508",11.59%
