Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
05/04/2021,23.15(2.43 %),"2,092,000",48.28,"2,774,600",63.97,"682,600",15.69,"263,924,426",9.63%
02/04/2021,22.6(4.63 %),"3,138,700",70.45,"3,773,800",84.74,"635,100",14.28,"266,016,426",9.52%
01/04/2021,21.6(0.70 %),"3,141,800",67.33,"3,788,300",81.22,"646,500",13.89,"269,155,126",9.36%
31/03/2021,21.45(4.63 %),"1,629,100",35.06,"2,280,600",49.02,"651,500",13.97,"271,159,678",9.25%
30/03/2021,20.5(6.77 %),"3,626,600",71.18,"4,124,800",81.09,"498,200",9.92,"272,788,778",9.16%
29/03/2021,19.2(1.32 %),"-247,800",-4.67,"357,100",6.79,"604,900",11.46,"276,415,378",8.97%
26/03/2021,18.95(1.07 %),"-653,400",-12.1,"398,400",7.54,"1,051,800",19.64,"276,167,578",8.99%
25/03/2021,18.75(1.90 %),"-285,900",-5.3,"224,700",4.22,"510,600",9.52,"275,514,178",9.02%
24/03/2021,18.4(-2.13 %),"389,800",7.26,"754,900",14.07,"365,100",6.81,"275,228,278",9.04%
23/03/2021,18.8(-2.08 %),"-644,100",-12.21,"547,900",10.42,"1,192,000",22.63,"275,618,078",9.01%
22/03/2021,19.2(-2.04 %),"-169,900",-3.25,"660,000",12.77,"829,900",16.02,"274,973,978",9.05%
19/03/2021,19.6(-0.51 %),"-1,951,900",-38.4,"46,900",0.92,"1,998,800",39.33,"274,804,078",9.06%
18/03/2021,19.7(0.51 %),"-47,700",-0.94,"107,000",2.1,"154,700",3.04,"272,852,178",9.16%
17/03/2021,19.6(3.16 %),"85,100",1.67,"231,900",4.51,"146,800",2.85,"272,804,478",9.16%
16/03/2021,18.9(0.00 %),"-140,300",-2.59,"273,700",5.19,"414,000",7.78,"272,889,578",9.16%
15/03/2021,18.9(-1.56 %),"-649,100",-12.35,"143,900",2.75,"793,000",15.09,"272,749,278",9.17%
12/03/2021,19.2(-0.52 %),"-294,300",-5.66,"38,200",0.74,"332,500",6.4,"272,100,178",9.2%
11/03/2021,19.3(3.21 %),"635,700",12.17,"807,100",15.44,"171,400",3.27,"271,805,878",9.22%
10/03/2021,18.7(0.81 %),"150,900",2.83,"361,300",6.77,"210,400",3.94,"272,441,578",9.18%
09/03/2021,18.55(-0.27 %),"-1,522,400",-27.92,"143,100",2.66,"1,665,500",30.58,"272,592,478",9.18%
