Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
14/03/2023,20.3,18.45,-0.8(-3.79 %),"30,865,700",633.72,"50,000",1,21.05,21.1,20.2
13/03/2023,21.1,19.18,-0.2(-0.94 %),"20,930,300",441.57,"139,600",3.07,21.05,21.4,20.9
10/03/2023,21.3,19.36,0.1(0.47 %),"22,458,300",476.28,"50,000",1.08,21.15,21.45,21
09/03/2023,21.2,19.27,0(0.00 %),"23,274,800",497.03,"295,800",6.43,21.2,21.55,21.2
08/03/2023,21.2,19.27,0.1(0.47 %),"16,159,600",339.68,"50,800",1.09,20.9,21.2,20.8
07/03/2023,21.1,19.18,0.7(3.43 %),"29,323,900",616.37,"257,800",5.44,20.6,21.35,20.55
06/03/2023,20.4,18.55,0(0.00 %),"11,366,800",234.26,"373,000",7.72,20.65,20.85,20.4
03/03/2023,20.35,18.5,-0.25(-1.21 %),"13,608,400",282.23,"8,004,100",160.46,20.8,21.1,20.35
02/03/2023,20.6,18.73,-0.3(-1.44 %),"8,867,400",184.55,"765,900",15.84,21,21.1,20.6
01/03/2023,20.9,19,0.9(4.50 %),"18,619,900",379.25,"835,500",17.01,20,20.9,19.8
28/02/2023,20,18.18,-0.1(-0.50 %),"15,217,600",307.31,"1,112,200",22.36,20.45,20.5,19.9
27/02/2023,20.1,18.27,-0.7(-3.37 %),"31,316,100",631.58,"70,000",1.4,20.4,20.55,19.95
24/02/2023,20.8,18.91,-0.7(-3.26 %),"14,597,600",306.89,"563,200",11.84,21.5,21.5,20.65
23/02/2023,21.5,19.55,0.3(1.42 %),"33,590,000",701.04,0,0,21.15,21.5,20.4
22/02/2023,21.2,19.27,-0.4(-1.85 %),"32,634,400",706.3,"1,155,000",23.46,21.4,22.1,21.2
21/02/2023,21.6,19.64,-0.3(-1.37 %),"20,643,100",452.53,"796,000",17.33,22.05,22.3,21.6
20/02/2023,21.9,19.91,0.9(4.29 %),"24,741,700",533,"1,000,000",19.55,21,21.9,21
17/02/2023,21,19.09,-0.3(-1.41 %),"12,287,900",259.67,"1,405,800",29.71,21.3,21.35,21
16/02/2023,21.3,19.36,0.5(2.40 %),"23,914,900",502.19,0,0,20.95,21.4,20.6
15/02/2023,20.8,18.91,0.2(0.97 %),"20,076,200",417.72,0,0,20.6,21.05,20.25
