Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
17/03/2025,27.85,,0.3(1.09 %),"19,719,700",551.41,"20,005",0.55,27.9,28.15,27.75
14/03/2025,27.55,,-0.15(-0.54 %),"18,279,900",505.62,"800,004",22.09,27.7,27.85,27.55
13/03/2025,27.7,,-0.1(-0.36 %),"24,809,400",691.14,"20,003",0.59,27.85,28.05,27.7
12/03/2025,27.8,,-0.35(-1.24 %),"20,641,600",576.99,"179,004",5.1,28.2,28.2,27.8
11/03/2025,28.15,,0.2(0.72 %),"26,088,500",727.87,5,0,27.6,28.15,27.6
10/03/2025,27.95,,-0.1(-0.36 %),"23,580,500",661.44,"104,023",2.89,28.1,28.2,27.95
07/03/2025,28.05,,0.1(0.36 %),"33,131,200",925.83,14,0,28,28.1,27.75
06/03/2025,27.95,,0.4(1.45 %),"36,975,600","1,028.66","184,007",5.17,27.6,27.95,27.6
05/03/2025,27.55,,-0.3(-1.08 %),"30,385,500",841.13,"1,060,005",29.67,27.85,27.9,27.55
04/03/2025,27.85,,-0.2(-0.71 %),"27,424,100",764.76,"532,202",15.15,28.05,28.05,27.65
03/03/2025,28.05,,0.05(0.18 %),"20,663,700",580.84,"1,565,001",43.85,28.05,28.25,28
28/02/2025,28,,-0.45(-1.58 %),"24,214,400",681.07,"968,209",27.43,28.4,28.4,27.95
27/02/2025,28.45,,0.7(2.52 %),"51,120,800","1,435.04","1,465,005",38.42,27.8,28.45,27.6
26/02/2025,27.75,,0.25(0.91 %),"31,819,600",882.59,"200,008",5.6,27.6,27.95,27.55
25/02/2025,27.5,,-0.2(-0.72 %),"31,575,300",865.36,"1,593,504",43.77,27.6,27.7,27.2
24/02/2025,27.7,,1.25(4.73 %),"73,891,100","2,068.1","200,012",5.6,28.3,28.3,27.55
21/02/2025,26.45,,-0.1(-0.38 %),"11,063,800",293.13,"2,080,009",55.33,26.55,26.6,26.4
20/02/2025,26.55,,0.05(0.19 %),"11,910,400",316.02,17,0,26.55,26.6,26.5
19/02/2025,26.5,,-0.05(-0.19 %),"13,653,000",362.09,"210,015",5.63,26.6,26.6,26.4
18/02/2025,26.55,,0.4(1.53 %),"24,939,500",660.72,"91,613",2.4,26.35,26.6,26.3
