Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
12/05/2023,22.35,20.32,0.55(2.52 %),"45,105,300","1,003.22","95,000",2.07,21.75,22.5,21.6
11/05/2023,21.75,19.77,0.05(0.23 %),"13,640,100",296.76,"100,000",2.19,21.8,21.95,21.6
10/05/2023,21.7,19.73,-0.1(-0.46 %),"8,739,000",190.2,"95,008",2.07,21.8,21.9,21.65
09/05/2023,21.8,19.82,0.2(0.93 %),"22,413,800",491.16,0,0,21.6,22.15,21.6
08/05/2023,21.6,19.64,0.15(0.70 %),"10,451,200",225.49,"100,000",2.15,21.55,21.75,21.45
05/05/2023,21.45,19.5,0.15(0.70 %),"10,786,600",231.21,"2,039,700",44.4,21.3,21.7,21.2
04/05/2023,21.3,19.36,-0.35(-1.62 %),"16,542,400",353.46,"100,000",2.15,21.45,21.6,21.2
28/04/2023,21.65,19.68,-0.05(-0.23 %),"15,751,900",339.84,"939,700",21.07,21.7,21.8,21.4
27/04/2023,21.7,19.73,-0.3(-1.36 %),"17,137,300",373.35,"2,064,000",44.82,22,22,21.6
26/04/2023,22,20,0.9(4.27 %),"26,818,700",575.88,"3,139,500",66.81,21.05,22,20.9
25/04/2023,21.05,19.14,0.35(1.69 %),"18,462,200",389.15,"574,000",12.44,20.8,21.25,20.7
24/04/2023,20.65,18.77,-0.05(-0.24 %),"10,575,100",218.74,"1,585,400",32.82,20.7,20.8,20.55
21/04/2023,20.7,18.82,-0.1(-0.48 %),"11,143,900",231.6,"2,271,758",45.27,20.8,20.85,20.7
20/04/2023,20.8,18.91,0(0.00 %),"6,549,700",136.29,"92,000",1.91,20.8,20.9,20.75
19/04/2023,20.8,18.91,-0.2(-0.95 %),"10,479,100",219.25,0,0,21.05,21.05,20.8
18/04/2023,20.95,19.05,0.05(0.24 %),"11,571,700",241.93,0,0,20.9,21,20.8
17/04/2023,20.85,18.95,0.15(0.72 %),"9,275,500",192.45,0,0,20.6,20.9,20.6
14/04/2023,20.65,18.77,0.15(0.73 %),"13,607,900",281.3,"200,000",3.81,20.55,20.85,20.5
13/04/2023,20.45,18.59,-0.35(-1.68 %),"14,712,400",302.95,"365,408",7.86,20.8,20.8,20.35
12/04/2023,20.75,18.86,-0.05(-0.24 %),"10,638,200",220.76,"150,000",3.28,20.9,20.9,20.65
