Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
04/08/2023,27.35,24.86,0.5(1.86 %),"22,170,700",599.83,116,0,26.8,27.5,26.8
03/08/2023,26.85,24.41,-0.65(-2.36 %),"58,029,600","1,562.63",120,0,27.35,27.5,26.5
02/08/2023,27.5,25,0(0.00 %),"18,524,000",509.18,135,0,27.4,27.85,27.25
01/08/2023,27.5,25,-0.7(-2.48 %),"28,011,400",776.81,"152,122",4.41,28.1,28.1,27.5
31/07/2023,28.2,25.64,-0.1(-0.35 %),"45,529,400","1,261.89","1,020,145",28.26,28.2,28.25,27.35
28/07/2023,28.3,25.73,-0.1(-0.35 %),"22,702,200",644.27,"185,106",5.31,28.4,28.6,28.15
27/07/2023,28.4,25.82,0(0.00 %),"21,315,900",603.89,75,0,28.4,28.7,28.1
26/07/2023,28.4,25.82,0.15(0.53 %),"22,868,600",648.34,"210,068",5.97,28.25,28.45,28.15
25/07/2023,28.25,25.68,-0.05(-0.18 %),"20,225,200",570.16,74,0,28.25,28.35,28
24/07/2023,28.25,25.68,-0.15(-0.53 %),"17,164,400",484.97,"290,126",7.67,28.45,28.6,28
21/07/2023,28.4,25.82,0.2(0.71 %),"18,455,900",522.33,77,0,28.35,28.4,28.1
20/07/2023,28.2,25.64,0.8(2.92 %),"30,865,300",857.84,"230,034",6.29,27.3,28.2,27.3
19/07/2023,27.4,24.91,0.2(0.74 %),"15,378,300",421.17,1,0,27.1,27.7,27.05
18/07/2023,27.2,24.73,-0.1(-0.37 %),"12,402,500",336.83,"90,000",2.55,27.3,27.35,27.05
17/07/2023,27.3,24.82,-0.2(-0.73 %),"12,534,900",344.09,"59,000",1.67,27.7,27.75,27.2
14/07/2023,27.5,25,0.4(1.48 %),"17,078,400",465.43,0,0,27.15,27.5,27.05
13/07/2023,27.05,24.59,0.05(0.19 %),"14,006,900",379.44,"205,801",5.82,27.5,27.5,26.9
12/07/2023,27,24.55,-0.3(-1.10 %),"27,758,200",748.39,1,0,27.3,27.45,26.65
11/07/2023,27.3,24.82,-0.4(-1.44 %),"24,014,300",663.92,"205,801",5.82,27.8,28.05,27.25
10/07/2023,27.7,25.18,0.2(0.73 %),"24,267,700",669.09,2,0,27.45,27.95,27.35
