Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
26/12/2023,27.8,25.27,0.35(1.28 %),"33,743,700",933.6,"99,200",2.77,27.4,27.9,27.4
25/12/2023,27.45,24.95,0.4(1.48 %),"20,407,300",559.5,"1,788,200",48.38,27.15,27.6,27.15
22/12/2023,27.05,24.59,-0.15(-0.55 %),"17,429,100",474.08,"97,000",2.65,27.2,27.35,27.05
21/12/2023,27.2,24.73,0(0.00 %),"14,307,400",388.11,"895,000",25.17,27.1,27.3,26.95
20/12/2023,27.2,24.73,0(0.00 %),"17,661,600",481.03,"326,000",8.84,27.2,27.35,27.1
19/12/2023,27.2,24.73,0.6(2.26 %),"20,496,200",549.5,"852,000",22.23,26.6,27.2,26.55
18/12/2023,26.6,24.18,-0.2(-0.75 %),"14,875,800",398.38,"582,000",15.94,26.9,27,26.6
15/12/2023,26.8,24.36,-0.25(-0.92 %),"34,686,700",934.72,"1,495,000",41.24,27.1,27.2,26.75
14/12/2023,27.05,24.59,-0.3(-1.10 %),"31,777,500",867.39,"556,000",14.99,27.55,27.55,27.05
13/12/2023,27.35,24.86,-0.6(-2.15 %),"33,347,700",926.45,"210,000",5.6,28.1,28.2,27.3
12/12/2023,27.95,25.41,0.45(1.64 %),"31,681,800",886.83,"550,000",15.39,27.5,28.2,27.5
11/12/2023,27.5,25,-0.2(-0.72 %),"17,845,400",491.17,"145,000",4.29,27.7,27.8,27.3
08/12/2023,27.7,25.18,0.1(0.36 %),"52,783,700","1,478.16",0,0,27.8,28.25,27.5
07/12/2023,27.6,25.09,0(0.00 %),"49,430,900","1,362.19","845,000",23.13,27.65,27.9,26.95
06/12/2023,27.6,25.09,0.35(1.28 %),"18,648,100",510.36,0,0,27.25,27.6,27.2
05/12/2023,27.25,24.77,-0.25(-0.91 %),"22,511,100",614.49,"145,000",4.09,27.5,27.55,27.15
04/12/2023,27.5,25,0.6(2.23 %),"42,341,900","1,161.09","39,900",1.08,27.2,27.75,27.05
01/12/2023,26.9,24.45,0.35(1.32 %),"15,400,100",412.75,"2,083,201",56.24,26.8,27.1,26.45
30/11/2023,26.55,24.14,-0.45(-1.67 %),"21,208,100",569.68,"173,000",4.71,27.1,27.2,26.55
29/11/2023,27,24.55,0.3(1.12 %),"22,503,000",605.19,"600,000",16.13,26.7,27.1,26.65
