Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
03/10/2023,24.8,22.55,-1.4(-5.34 %),"40,638,000","1,024.72",0,0,26.1,26.1,24.7
02/10/2023,26.2,23.82,-0.1(-0.38 %),"11,412,300",299.58,"467,751",11.55,26.3,26.45,26
29/09/2023,26.3,23.91,-0.3(-1.13 %),"15,019,100",397.26,"1,223,000",32.35,26.8,26.85,26.25
28/09/2023,26.6,24.18,0.1(0.38 %),"16,562,600",439.89,0,0,26.6,26.85,26.2
27/09/2023,26.5,24.09,0.3(1.15 %),"20,325,300",536.53,"1,700,001",44.73,26.15,26.7,26.15
26/09/2023,26.2,23.82,0.2(0.77 %),"30,838,600",812.65,"195,000",5.42,25.85,26.8,25.85
25/09/2023,26,23.64,-1.3(-4.76 %),"36,873,300",974.15,0,0,27,27.5,25.7
22/09/2023,27.3,24.82,-1.1(-3.87 %),"50,583,500","1,379.66","792,000",21.62,27.75,27.95,26.75
21/09/2023,28.4,25.82,0(0.00 %),"42,921,200","1,230.7","40,000",1.13,28.4,29.1,28.15
20/09/2023,28.4,25.82,0.25(0.89 %),"26,600,700",751.3,"262,000",7.52,28.15,28.55,28.05
19/09/2023,28.15,25.59,0.55(1.99 %),"21,032,900",585.25,"1,000,000",25.75,28,28.15,27.5
18/09/2023,27.6,25.09,0(0.00 %),"20,891,200",580.29,"350,000",9.94,27.6,28.1,27.2
15/09/2023,27.6,25.09,-0.2(-0.72 %),"24,750,600",688.32,0,0,27.9,28.1,27.6
14/09/2023,27.8,25.27,-0.6(-2.11 %),"34,684,000",973.63,"1,443,400",40.56,28.4,28.55,27.75
13/09/2023,28.4,25.82,-0.35(-1.22 %),"49,193,400","1,421.63","70,000",2,28.8,29.4,28.25
12/09/2023,28.75,26.14,0.75(2.68 %),"22,615,400",639.87,"180,129",5.16,28,28.75,27.7
11/09/2023,28,25.45,-0.75(-2.61 %),"47,697,500","1,353.28",100,0,29,29.05,27.75
08/09/2023,28.75,26.14,0.1(0.35 %),"33,793,700",973.36,"2,151,780",61.92,28.5,29.15,28.4
07/09/2023,28.65,26.05,-0.35(-1.21 %),"33,671,800",969.47,"321,012",8.97,29,29.3,28.5
06/09/2023,29,26.36,1.2(4.32 %),"52,574,600","1,482.38","50,008",1.3,27.75,29,27.4
