Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
17/10/2024,27.25,,0.15(0.55 %),"20,560,900",555.71,"101,133",2.57,27.15,27.25,26.75
16/10/2024,27.1,,-0.05(-0.18 %),"11,628,300",316.31,"305,000",8.26,27.15,27.3,27.1
15/10/2024,27.15,,0.1(0.37 %),"20,160,900",550.12,27,0,27.4,27.45,27.15
14/10/2024,27.05,,-0.25(-0.92 %),"17,974,700",489.27,"349,000",9.17,27.35,27.45,27.05
11/10/2024,27.3,,0.05(0.18 %),"15,761,800",429.1,"3,690,068",99.05,27.35,27.45,27
10/10/2024,27.25,,-0.25(-0.91 %),"23,823,900",653.49,"63,245",1.72,27.6,27.7,27.25
09/10/2024,27.5,,0.55(2.04 %),"41,613,700","1,137.39","4,228,049",114.15,27.15,27.5,27.05
08/10/2024,26.95,,0.55(2.08 %),"38,169,900","1,020.61","149,087",3.88,26.4,27.1,26.35
07/10/2024,26.4,,0.2(0.76 %),"12,466,400",328.62,"2,987,001",78.26,26.4,26.5,26.2
04/10/2024,26.2,,0(0.00 %),"17,555,300",461.45,"20,000",0.49,26.2,26.5,26.1
03/10/2024,26.2,,-0.1(-0.38 %),"26,798,500",706.71,"2,967,020",77.74,26.45,26.65,26.1
02/10/2024,26.3,,-0.45(-1.68 %),"21,285,700",563.6,"7,049,014",184.68,26.7,26.7,26.3
01/10/2024,26.75,,0.4(1.52 %),"37,852,700","1,016.64","286,500",7.63,26.8,27,26.65
30/09/2024,26.35,,0.3(1.15 %),"37,425,200",989.42,"540,019",14.14,26.2,26.6,26.15
27/09/2024,26.05,,0(0.00 %),"30,540,100",796.54,"367,200",9.27,26.15,26.3,25.9
26/09/2024,26.05,,-0.15(-0.57 %),"21,745,200",570.13,"3,180,028",78.99,26.3,26.45,26.05
25/09/2024,26.2,,0.35(1.35 %),"41,009,200","1,075.85","280,016",6.77,26.1,26.4,26.05
24/09/2024,25.85,,0.15(0.58 %),"10,647,000",274.2,"4,761,007",121.99,25.7,25.85,25.65
23/09/2024,25.7,,0.05(0.19 %),"15,513,400",400.84,"120,000",2.92,25.8,26.1,25.7
20/09/2024,25.65,,0.4(1.58 %),"44,588,800","1,150.33","9,149,014",219.31,25.5,26.05,25.45
