Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
21/07/2022,23.1,,0(0.00 %),"17,945,400",419.51,0,0,23.05,23.6,23
20/07/2022,23.05,,0.05(0.22 %),"11,199,600",260.15,0,0,23.25,23.5,22.95
19/07/2022,22.95,,0.35(1.55 %),"11,691,000",265.45,"110,000",2.57,22.55,23.15,22.45
18/07/2022,22.55,,-0.45(-1.96 %),"14,305,700",327.68,"650,000",14.95,23.05,23.4,22.55
15/07/2022,23,,-0.3(-1.29 %),"16,982,600",395.86,"1,032,000",22.86,23.4,23.75,22.95
14/07/2022,23.3,,0.2(0.87 %),"12,876,400",296.7,"135,000",3.12,22.9,23.35,22.8
13/07/2022,23.05,,0.45(1.99 %),"17,150,700",396.01,"650,000",14.95,22.6,23.4,22.6
12/07/2022,22.6,,0.5(2.26 %),"12,469,100",279.45,"380,000",8.38,22.15,22.8,21.95
11/07/2022,22.05,,-0.45(-2.00 %),"21,170,600",465.2,0,0,22.25,22.45,21.65
08/07/2022,22.5,,-0.1(-0.44 %),"15,739,700",358.24,"3,690,000",84.87,23,23.05,22.35
07/07/2022,22.6,,0.1(0.44 %),"15,935,900",361.36,"1,060,000",22.48,22.5,23.15,22.1
06/07/2022,22.5,,-0.6(-2.60 %),"17,725,300",404.73,0,0,22.6,23.4,22.45
05/07/2022,23.05,,0.65(2.90 %),"30,049,300",689.99,0,0,22.4,23.6,22.35
04/07/2022,22.35,,0.35(1.59 %),"22,132,700",497.39,0,0,22.3,22.95,22.1
01/07/2022,22,,0.5(2.33 %),"16,869,800",357.61,"30,000",0.6,21.4,22.05,20.7
30/06/2022,21.5,,-1.1(-4.87 %),"18,789,800",414.4,"5,100,000",107.36,22.55,22.75,21.5
29/06/2022,22.6,,0(0.00 %),"13,808,600",314.06,0,0,22.1,23.3,22.1
28/06/2022,22.55,,1.05(4.88 %),"24,887,500",555.6,"1,060,000",21.2,21.5,22.8,21.35
27/06/2022,21.5,,0.3(1.42 %),"9,786,600",210.21,"840,000",16.59,21.4,21.75,21.15
24/06/2022,21.2,,-0.1(-0.47 %),"11,596,900",248.83,0,0,21.3,21.8,21.05
