Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
28/02/2024,31.4,,0.65(2.11 %),"28,484,800",887.96,0,0,30.85,31.5,30.75
27/02/2024,30.75,,0.25(0.82 %),"15,451,600",473.42,0,0,30.6,30.85,30.35
26/02/2024,30.5,,-0.15(-0.49 %),"24,763,200",751.4,0,0,30.65,30.75,30.15
23/02/2024,30.65,,-0.4(-1.29 %),"33,551,000","1,045.53",0,0,31.15,31.55,30.65
22/02/2024,31.05,,-0.45(-1.43 %),"15,526,000",483.76,0,0,31.4,31.5,31
21/02/2024,31.5,,0.8(2.61 %),"44,463,100","1,405.85","1,215,000",37.3,31,32,30.85
20/02/2024,30.7,,0(0.00 %),"16,158,900",497.19,"160,000",4.91,30.7,31.05,30.55
19/02/2024,30.7,,-0.1(-0.32 %),"15,780,500",483.98,"492,800",15.18,30.95,30.95,30.45
16/02/2024,30.8,,-0.45(-1.44 %),"20,794,300",644.42,"89,500",2.8,31.3,31.4,30.75
15/02/2024,31.25,,0.15(0.48 %),"17,188,200",538.63,0,0,31.2,31.7,31
07/02/2024,31.1,,0.3(0.97 %),"12,202,200",379.26,0,0,30.75,31.2,30.75
06/02/2024,30.8,,0.2(0.65 %),"13,437,900",415.18,"1,935,300",58.03,30.8,31.1,30.7
05/02/2024,30.6,,0.7(2.34 %),"20,315,900",618.42,0,0,30,30.85,29.85
02/02/2024,29.9,,0.1(0.34 %),"10,080,500",301.1,"623,000",18.69,29.95,30.15,29.75
01/02/2024,29.8,,-0.1(-0.33 %),"10,674,100",318.79,"930,000",28.06,29.9,30.15,29.7
31/01/2024,29.9,,-0.8(-2.61 %),"34,436,400","1,037.33","20,000",0.59,30.75,30.9,29.8
30/01/2024,30.7,,0.35(1.15 %),"11,432,400",348.88,"375,000",11.25,30.35,30.7,30.3
29/01/2024,30.35,,0.05(0.17 %),"8,935,200",272.17,0,0,30.3,30.65,30.3
26/01/2024,30.3,,-0.2(-0.66 %),"15,139,100",460.33,"2,350,000",72.2,30.7,30.7,30.2
25/01/2024,30.5,,-0.25(-0.81 %),"17,446,300",533.49,0,0,31,31,30.3
