Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
28/03/2022,31.85,,-1.85(-5.49 %),"36,749,100","1,192.64","1,574,000",53.7,33.5,33.55,31.8
25/03/2022,33.65,,-0.05(-0.15 %),"11,344,100",382.38,"200,000",6.81,33.6,34,33.6
24/03/2022,33.65,,-0.35(-1.03 %),"9,921,600",335.79,"155,000",5.63,34,34.05,33.6
23/03/2022,34,,-0.1(-0.29 %),"15,498,400",527.32,"1,665,000",56.59,34,34.3,33.65
22/03/2022,34.05,,0.95(2.87 %),"24,584,000",833.92,"500,000",17.02,33.35,34.2,33.35
21/03/2022,33.1,,0(0.00 %),"12,852,100",424.57,"2,000,000",66.2,33.1,33.45,32.8
18/03/2022,33.1,,0.3(0.91 %),"26,734,000",882.3,"51,000",1.7,32.8,33.25,32.55
17/03/2022,32.8,,-0.1(-0.30 %),"10,884,800",357.76,0,0,33,33.15,32.65
16/03/2022,32.9,,0.2(0.61 %),"11,148,500",364.52,"99,000",3.25,32.8,32.95,32.55
15/03/2022,32.7,,0.2(0.62 %),"17,471,800",573.99,"600,000",19.2,32.5,33.15,32.35
14/03/2022,32.5,,0.4(1.25 %),"20,978,200",677.54,"140,000",4.53,32.05,32.6,31.85
11/03/2022,32.05,,0.45(1.42 %),"15,987,700",510.25,0,0,31.4,32.45,31.3
10/03/2022,31.55,,0.45(1.45 %),"12,219,700",387.53,"1,039,000",33.23,31.75,32,31.55
09/03/2022,31.1,,0.2(0.65 %),"14,911,000",460.15,"117,500",3.46,31,31.3,30.5
08/03/2022,30.85,,-0.65(-2.06 %),"16,477,900",513.7,"1,310,000",41.4,31.05,31.65,30.65
07/03/2022,31.5,,-0.5(-1.56 %),"16,727,500",528.01,"1,600,000",51.37,31.2,32,31.2
04/03/2022,32,,0.1(0.31 %),"13,257,500",425.85,"320,000",10.31,31.85,32.55,31.5
03/03/2022,31.85,,0.55(1.76 %),"19,790,900",622.42,"290,000",8.86,31.55,31.9,31.1
02/03/2022,31.25,,-1.45(-4.43 %),"45,276,000","1,439.04","680,000",21.76,32.5,32.55,31.1
01/03/2022,32.65,,-0.25(-0.76 %),"16,919,600",555.31,"300,000",9.84,33,33,32.65
