Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
12/05/2021,26.35,,1.7(6.90 %),"59,475,300","1,517.28","55,000",1.36,24.85,26.35,24.8
11/05/2021,24.65,,0.35(1.44 %),"58,012,000","1,456.93",0,0,24.45,25.45,24.45
10/05/2021,24.3,,0.3(1.25 %),"41,488,900","1,000.04","30,000",0.68,23.8,24.5,23.7
07/05/2021,24,,-0.4(-1.64 %),"48,458,300","1,171.43","1,010,000",24.2,24.25,24.55,23.8
06/05/2021,24.4,,-0.3(-1.21 %),"34,269,000",842.47,"220,000",5.07,24.55,24.9,24.3
05/05/2021,24.7,,0.6(2.49 %),"51,677,300","1,272.58","35,000",0.84,24.15,25.1,24.05
04/05/2021,24.1,,0.2(0.84 %),"54,307,900","1,289.27","30,000",0.69,23.3,24.2,23.15
29/04/2021,23.9,,-0.3(-1.24 %),"38,893,400",937.53,"768,000",17.44,24.25,24.6,23.85
28/04/2021,24.2,,1.1(4.76 %),"71,125,700","1,704.67",0,0,23.1,24.35,22.9
27/04/2021,23.1,,0.55(2.44 %),"47,546,500","1,088.07",0,0,22.55,23.25,22.3
26/04/2021,22.55,,0.1(0.45 %),"41,629,500",949.16,"568,000",12.89,22.9,23.2,22.45
23/04/2021,22.45,,1.45(6.90 %),"45,227,000",980.34,"30,000",0.64,21.3,22.45,20.9
22/04/2021,21,,-1.5(-6.67 %),"35,450,900",782.25,0,0,22.5,22.6,21
20/04/2021,22.5,,-0.4(-1.75 %),"29,744,900",678.35,"40,000",0.85,23,23.15,22.3
19/04/2021,22.9,,0.8(3.62 %),"29,032,100",651.7,"1,330,000",29.4,22.3,22.9,22
16/04/2021,22.1,,-0.25(-1.12 %),"41,485,000",920.63,0,0,22.2,22.8,21.8
15/04/2021,22.35,,-0.55(-2.40 %),"36,947,400",835.53,"1,240,000",28.38,23,23,22.2
14/04/2021,22.9,,0.2(0.88 %),"35,105,800",795.79,"92,000",2.06,22.5,22.95,22.2
13/04/2021,22.7,,-0.75(-3.20 %),"46,627,800","1,078.32","28,000",0.65,23.45,23.55,22.6
12/04/2021,23.45,,0.75(3.30 %),"49,313,400","1,144.52","470,000",10.05,23,23.85,22.75
