Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
07/07/2021,31.05,,0.7(2.31 %),"41,481,100","1,270.69","12,159,703",376.95,30.65,31.15,30
06/07/2021,30.35,,-2.25(-6.90 %),"38,579,900","1,241.68","97,000",3.04,32.8,33.1,30.35
05/07/2021,32.6,,1.1(3.49 %),"52,720,000","1,670.97",0,0,31.6,32.6,30.9
02/07/2021,31.5,,0.5(1.61 %),"41,478,500","1,308.72",0,0,31.1,31.95,31.1
01/07/2021,31,,0.4(1.31 %),"29,589,500",912.24,"68,000",2.04,30.6,31.25,30.45
30/06/2021,30.6,,-0.4(-1.29 %),"16,495,700",509.19,"200,000",5.98,30.95,31.4,30.5
29/06/2021,31,,0.8(2.65 %),"36,074,600","1,122.51","363,000",10.49,30.5,31.5,30.4
28/06/2021,30.2,,0.7(2.37 %),"19,303,900",579.52,"3,264,400",95.78,29.8,30.4,29.45
25/06/2021,29.5,,0.5(1.72 %),"15,572,700",453.44,"12,486,281",380.85,29,29.5,28.9
24/06/2021,29,,-0.75(-2.52 %),"21,749,700",640.04,"1,833,000",54.67,29.75,29.9,28.85
23/06/2021,29.75,,-0.45(-1.49 %),"24,112,800",722.74,0,0,30.2,30.35,29.75
22/06/2021,30.2,,0.35(1.17 %),"25,185,700",760.22,"850,000",24.23,30.15,30.75,29.85
21/06/2021,29.85,,0.2(0.67 %),"24,072,800",722.14,"30,000",0.91,29.5,30.3,29.35
18/06/2021,29.65,,0.25(0.85 %),"16,991,300",506.3,"200,000",6,29.9,30.1,29.5
17/06/2021,29.4,,0.2(0.68 %),"19,581,100",569.49,"120,000",3.35,28.55,29.65,28.55
16/06/2021,29.2,,-0.9(-2.99 %),"30,686,500",906.85,"360,000",10.08,29.6,30.2,29
15/06/2021,30.1,,-0.7(-2.27 %),"29,659,500",898.67,"200,000",6.2,30.8,30.8,29.8
14/06/2021,30.8,,0.3(0.98 %),"26,889,200",831.03,"6,625,860",198.46,30.7,31.3,30.4
11/06/2021,30.5,,1.6(5.54 %),"36,442,200","1,092",0,0,29.1,30.8,28.8
10/06/2021,28.9,,-0.7(-2.36 %),"23,976,800",703.4,"500,000",13.8,29.6,30.05,28.8
