Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
26/05/2022,22.4,,-0.4(-1.75 %),"15,266,200",343.53,"1,583,000",33.72,22.6,22.75,22.3
25/05/2022,22.75,,0.95(4.36 %),"20,351,500",459.92,0,0,22,22.85,22
24/05/2022,21.75,,1.35(6.62 %),"17,952,200",376.49,"1,888,800",41.08,20.35,21.75,20.1
23/05/2022,20.35,,-1.25(-5.79 %),"30,824,100",641.72,"957,800",21.57,21.75,21.75,20.15
20/05/2022,21.6,,-0.2(-0.92 %),"14,328,800",311.14,0,0,21.75,22.05,21.5
19/05/2022,21.75,,-0.05(-0.23 %),"22,221,600",488.37,"2,230,000",49.96,21.3,22.4,21.25
18/05/2022,21.75,,1.35(6.62 %),"27,100,600",585.41,"2,699,700",56.53,20.95,21.75,20.7
17/05/2022,20.35,,1.25(6.54 %),"30,818,300",606.64,"1,062,000",19.82,18.7,20.35,18.6
16/05/2022,19.05,,-1.45(-7.07 %),"35,190,100",696.8,"2,050,800",44.36,21.1,21.3,19.05
13/05/2022,20.45,,-1.5(-6.83 %),"22,537,200",468.15,"1,332,700",28.75,21.5,21.95,20.45
12/05/2022,21.95,,-1.6(-6.79 %),"24,214,900",542.64,"2,200,000",49.85,23.45,23.45,21.95
11/05/2022,23.55,,-0.35(-1.46 %),"13,068,000",305.22,"4,638,800",118.52,23.9,24,22.8
10/05/2022,23.9,,0.1(0.42 %),"18,391,700",425.03,"950,000",22.68,22.55,23.9,22.55
09/05/2022,23.75,,-1.75(-6.86 %),"23,972,900",574.43,"1,450,000",36.67,25.1,25.1,23.75
06/05/2022,25.5,,-1.4(-5.20 %),"15,245,000",394.09,"5,950,800",169.02,26,26.6,25.4
05/05/2022,26.9,,0.1(0.37 %),"13,505,600",357.64,"1,000,000",26,27,27.05,25.9
04/05/2022,26.75,,-0.95(-3.43 %),"8,979,400",242.88,0,0,27.7,27.7,26.7
29/04/2022,27.7,,0(0.00 %),"11,168,500",310.84,"1,688,800",47.89,27.55,28.15,27.4
28/04/2022,27.7,,-0.5(-1.77 %),"6,523,900",181.09,"32,000",0.96,27.85,28.2,27.4
27/04/2022,28.2,,0.8(2.92 %),"8,593,800",233.66,"84,000",2.27,27,28.2,26.45
