Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
19/09/2022,21.6,,-0.9(-4.00 %),"10,742,400",236.39,"630,000",14.04,22.6,22.65,21.6
16/09/2022,22.45,,-0.65(-2.81 %),"16,349,600",369.14,0,0,22.95,23,22.45
15/09/2022,23.05,,-0.05(-0.22 %),"8,396,500",193.57,0,0,23.25,23.35,22.8
14/09/2022,23.05,,-0.05(-0.22 %),"10,170,600",231.93,0,0,22.65,23.05,22.5
13/09/2022,23.05,,-0.05(-0.22 %),"6,532,800",151.11,"860,000",20.16,23,23.45,23
12/09/2022,23.1,,-0.7(-2.94 %),"5,734,900",134.98,"1,175,000",26.44,23.75,23.9,23.1
09/09/2022,23.75,,-0.15(-0.63 %),"21,144,800",492.07,"764,000",18.37,24,24.05,22.65
08/09/2022,23.9,,-0.5(-2.05 %),"10,363,500",250.38,0,0,24.7,24.7,23.9
07/09/2022,24.35,,-0.35(-1.42 %),"22,424,200",557.56,"1,580,000",40.55,24.7,25.45,24.35
06/09/2022,24.7,,0(0.00 %),"6,307,900",156.48,"6,590,000",162.77,24.7,25.05,24.65
05/09/2022,24.7,,-0.1(-0.40 %),"5,292,400",130.95,"760,000",19.29,24.7,24.85,24.6
31/08/2022,24.8,,0.1(0.40 %),"7,673,100",189.02,0,0,24.55,24.9,24.4
30/08/2022,24.65,,-0.25(-1.00 %),"8,084,200",200.92,"1,165,000",29.28,24.9,25.1,24.65
29/08/2022,24.85,,-0.25(-1.00 %),"15,059,400",368.86,0,0,24.7,24.85,24.05
26/08/2022,25.1,,-0.6(-2.33 %),"10,738,200",272.89,0,0,25.7,25.8,25.1
25/08/2022,25.65,,0.25(0.98 %),"8,891,300",227.11,"1,307,000",33.25,25.55,25.65,25.4
24/08/2022,25.4,,0.4(1.60 %),"13,326,500",335.94,"500,000",12.6,25.1,25.55,24.8
23/08/2022,25,,0.3(1.21 %),"9,877,300",242.5,"150,000",3.9,24.6,25,24.3
22/08/2022,24.7,,-0.4(-1.59 %),"9,667,900",241.13,"500,000",12.65,25,25.2,24.7
19/08/2022,25.1,,-0.1(-0.40 %),"7,722,200",195.03,0,0,25.25,25.5,25.05
