Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
10/01/2025,21.15,,-0.35(-1.63 %),"8,681,700",184.96,"1,733,825",38.37,21.45,21.5,21.15
09/01/2025,21.5,,-0.1(-0.46 %),"4,367,500",94.11,"3,153,834",70.14,21.6,21.7,21.45
08/01/2025,21.6,,-0.05(-0.23 %),"6,536,100",141.08,"1,880,506",41.94,21.45,21.7,21.45
07/01/2025,21.65,,0.43(2.03 %),"11,801,300",254.58,"2,757,078",60.27,21.7,21.7,21.2
06/01/2025,24.4,21.22,-0.3(-1.21 %),"14,555,800",359.19,"80,023",2.04,24.7,24.9,24.4
03/01/2025,24.7,21.48,-0.5(-1.98 %),"11,035,600",274.92,"195,019",5.06,25.2,25.2,24.7
02/01/2025,25.2,21.91,0.1(0.40 %),"12,435,800",313.87,"520,454",13.45,25.15,25.45,25.05
31/12/2024,25.1,21.83,0.3(1.21 %),"11,241,300",281.06,"530,039",13.49,24.8,25.1,24.8
30/12/2024,24.8,21.57,-0.25(-1.00 %),"11,064,900",276.3,"530,096",13.66,25.15,25.15,24.8
27/12/2024,25.05,21.78,0.15(0.60 %),"16,701,900",419.52,"1,796,142",46.04,25.05,25.3,25
26/12/2024,24.9,21.65,0.45(1.84 %),"19,904,600",492.24,"1,346,545",33.91,24.5,24.9,24.45
25/12/2024,24.45,21.26,0.55(2.30 %),"14,819,900",361.47,"1,000,026",24.61,23.95,24.8,23.95
24/12/2024,23.9,20.78,-0.15(-0.62 %),"3,479,800",83.28,"342,749",8.16,24.05,24.05,23.85
23/12/2024,24.05,20.91,0.05(0.21 %),"3,290,600",79.16,"4,192,493",103.55,24,24.15,24
20/12/2024,24,20.87,0.15(0.63 %),"4,123,400",98.69,"8,358,933",194.28,23.85,24,23.8
19/12/2024,23.85,20.74,-0.35(-1.45 %),"10,456,300",250,"72,027",1.8,23.8,24.05,23.8
18/12/2024,24.2,21.04,0.05(0.21 %),"3,778,700",91.12,"402,033",10,24.15,24.2,24.05
17/12/2024,24.15,21,0.05(0.21 %),"3,867,900",93.24,"303,243",7.06,24.05,24.2,24.05
16/12/2024,24.1,20.96,-0.15(-0.62 %),"5,691,600",137.31,"704,787",17.6,24.25,24.35,24
13/12/2024,24.25,21.09,-0.05(-0.21 %),"4,396,300",106.67,"302,067",7.39,24.25,24.35,24.2
