Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
18/08/2022,27.65,16.63,-0.15(-0.54 %),"9,052,200",250.75,"663,314",19.27,27.7,27.85,27.55
17/08/2022,27.75,16.69,0.45(1.65 %),"15,404,600",425.58,"400,000",10.31,27.3,27.85,27.3
16/08/2022,27.25,16.39,-0.15(-0.55 %),"7,037,900",191.76,"700,000",20.48,27.3,27.4,27.15
15/08/2022,27.35,16.45,0.25(0.92 %),"8,106,400",222.11,"623,300",17.2,27.3,27.6,27.25
12/08/2022,27.05,16.27,0.25(0.93 %),"4,450,800",119.63,"2,684,200",75.27,26.8,27.1,26.7
11/08/2022,26.8,16.12,-0.4(-1.47 %),"11,230,700",304.57,"1,067,500",31.06,27.45,27.5,26.75
10/08/2022,27.2,16.36,-0.2(-0.73 %),"6,366,700",173.55,"120,000",3.05,27.4,27.45,27.1
09/08/2022,27.35,16.45,0.25(0.92 %),"10,603,300",290.14,"878,000",23.74,27.4,27.6,27.2
08/08/2022,27.1,16.3,0.1(0.37 %),"9,053,800",244.35,"992,700",26.92,27,27.2,26.8
05/08/2022,26.95,16.21,-0.05(-0.19 %),"7,492,000",200.22,0,0,26.9,26.95,26.55
04/08/2022,26.95,16.21,0.05(0.19 %),"11,190,600",301.57,"1,722,200",48.58,26.95,27.2,26.8
03/08/2022,26.9,16.18,0.2(0.75 %),"9,891,300",263.47,"640,000",16.08,26.6,26.9,26.2
02/08/2022,26.7,16.06,0.2(0.75 %),"10,911,500",290.22,0,0,26.45,26.85,26.3
01/08/2022,26.5,15.94,0.8(3.11 %),"12,000,800",315.16,"265,000",6.76,25.7,26.5,25.65
29/07/2022,25.65,15.43,0.05(0.20 %),"7,417,700",190.09,"2,980,800",75.84,25.7,25.75,25.5
28/07/2022,25.55,15.36,0.65(2.61 %),"9,334,500",237.58,"139,000",3.7,25.25,25.75,25.1
27/07/2022,24.9,14.97,-0.3(-1.19 %),"5,741,100",142.69,"765,000",20.21,25,25.1,24.75
26/07/2022,25.15,15.12,-0.15(-0.59 %),"3,588,300",90.55,"140,000",3.65,25.25,25.45,25.1
25/07/2022,25.25,15.18,-0.35(-1.37 %),"3,635,800",92.16,"139,000",3.79,25.45,25.55,25.2
22/07/2022,25.55,15.36,-0.05(-0.20 %),"7,085,100",182.34,"665,000",17.7,25.6,25.9,25.55
