Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
28/11/2023,17.85,15.19,0.25(1.42 %),"6,648,000",117.24,"151,000",2.84,17.6,17.9,17.45
27/11/2023,17.6,14.97,-0.25(-1.40 %),"7,109,700",125.81,"20,001",0.36,17.85,17.95,17.55
24/11/2023,17.85,15.19,-0.05(-0.28 %),"8,018,700",142.99,"885,000",16.95,17.9,18,17.6
23/11/2023,17.9,15.23,-0.15(-0.83 %),"7,027,300",126.8,0,0,18.1,18.15,17.9
22/11/2023,18.05,15.36,-0.05(-0.28 %),"7,610,300",137.37,"835,000",15.03,18.15,18.15,17.95
21/11/2023,18.1,15.4,0.1(0.56 %),"5,856,100",105.75,"253,800",4.89,18.2,18.25,17.95
20/11/2023,18,15.31,-0.2(-1.10 %),"8,981,200",161.36,"4,295,800",83.55,17.75,18.25,17.75
17/11/2023,18.2,15.48,-0.3(-1.62 %),"13,289,500",242.48,"5,028,400",99.21,18.6,18.6,17.9
16/11/2023,18.5,15.74,-0.05(-0.27 %),"5,071,800",93.53,"2,000,000",39.6,18.45,18.55,18.35
15/11/2023,18.55,15.78,0.1(0.54 %),"13,588,700",252.65,"1,221,600",22.48,18.7,18.75,18.45
14/11/2023,18.45,15.7,0.35(1.93 %),"13,834,400",254.42,1,0,18.15,18.65,18.15
13/11/2023,18.1,15.4,0.1(0.56 %),"6,653,200",119.95,"198,329",3.82,18,18.15,17.85
10/11/2023,18,15.31,-0.35(-1.91 %),"12,805,000",232.29,"20,228,057",396.27,18.2,18.4,17.95
09/11/2023,18.35,15.61,0(0.00 %),"9,726,700",178.7,"1,116,800",20.91,18.4,18.5,18.25
08/11/2023,18.35,15.61,0.55(3.09 %),"10,717,500",194.13,"611,700",11.45,17.8,18.4,17.7
07/11/2023,17.8,15.14,-0.15(-0.84 %),"4,536,900",81.05,"715,000",13.73,17.95,18,17.7
06/11/2023,17.95,15.27,0.55(3.16 %),"8,669,400",154.91,0,0,17.6,18,17.55
03/11/2023,17.4,14.8,-0.3(-1.69 %),"11,866,000",208.18,"1,335,200",24.31,17.8,17.85,17.4
02/11/2023,17.7,15.06,0.5(2.91 %),"6,927,200",121.51,0,0,17.35,17.75,17.3
01/11/2023,17.2,14.63,0.1(0.58 %),"5,320,800",91.48,"779,001",14.12,17.2,17.3,17.1
