Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
01/10/2021,27.45,16.51,-0.4(-1.44 %),"13,536,400",373.67,"4,566,811",119.65,27.9,27.95,27.25
30/09/2021,27.85,16.75,0.05(0.18 %),"6,644,600",185.92,"737,700",20.64,27.8,28.15,27.75
29/09/2021,27.8,16.72,-0.2(-0.71 %),"11,106,600",310.27,"570,000",16.02,28,28.2,27.75
28/09/2021,28,16.84,0(0.00 %),"7,390,700",206.82,"200,000",5.7,28,28.1,27.8
27/09/2021,28,16.84,-0.7(-2.44 %),"9,316,400",264.66,"252,500",6.97,28.9,29,28
24/09/2021,28.7,17.26,0.8(2.87 %),"29,129,100",830.51,"2,000,000",52.02,28,28.85,27.9
23/09/2021,27.9,16.78,-0.1(-0.36 %),"11,792,100",329.66,0,0,28,28.2,27.8
22/09/2021,28,16.84,0(0.00 %),"9,303,300",259.27,0,0,28,28.15,27.7
21/09/2021,28,16.84,-0.25(-0.88 %),"9,451,000",263.56,"2,000,000",59,27.9,28.1,27.65
20/09/2021,28.25,16.99,0.4(1.44 %),"16,664,500",471.95,"1,570,000",41.3,28.15,28.5,28.1
17/09/2021,27.85,16.75,0.05(0.18 %),"9,716,700",270.4,0,0,28,28,27.65
16/09/2021,27.8,16.72,0.35(1.28 %),"9,774,200",270.29,0,0,27.5,27.8,27.5
15/09/2021,27.45,16.51,-0.15(-0.54 %),"11,950,800",327.86,"28,000",0.72,27.5,27.6,27.2
14/09/2021,27.6,16.6,-0.3(-1.08 %),"9,569,500",265.83,"1,500,000",44.7,27.7,28,27.6
13/09/2021,27.9,16.78,-0.3(-1.06 %),"13,797,800",386.12,"70,000",2.1,27.95,28.3,27.75
10/09/2021,28.2,16.96,-0.2(-0.70 %),"8,476,400",239.83,0,0,28.4,28.4,28.2
09/09/2021,28.4,17.08,0.1(0.35 %),"10,496,000",296.3,0,0,28.2,28.5,28
08/09/2021,28.3,17.02,-0.3(-1.05 %),"9,354,500",266.1,0,0,28.8,28.8,28.2
07/09/2021,28.6,17.2,0.3(1.06 %),"20,389,000",583.89,"70,000",1.86,28.5,28.85,28.35
06/09/2021,28.3,17.02,0.4(1.43 %),"17,330,200",484.62,"584,200",16.38,27.95,28.35,27.7
