Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
26/04/2022,29.35,17.65,1.25(4.45 %),"14,781,200",420.38,0,0,28,29.45,27
25/04/2022,28.1,16.9,-1.9(-6.33 %),"16,198,700",471.72,"2,772,530",87.71,30.2,30.5,27.9
22/04/2022,30,18.04,0(0.00 %),"11,453,500",347.07,0,0,30.3,30.8,29.8
21/04/2022,30,18.04,0.5(1.69 %),"12,604,800",377.15,0,0,29.5,30.55,29.1
20/04/2022,29.5,17.74,0.2(0.68 %),"13,037,400",385.45,0,0,29.4,30.05,29.15
19/04/2022,29.3,17.62,-1(-3.30 %),"12,751,000",385.14,0,0,30.5,30.85,29.3
18/04/2022,30.3,18.22,-1.1(-3.50 %),"17,892,400",548.09,0,0,31.3,31.3,30.15
15/04/2022,31.4,18.88,-0.9(-2.79 %),"15,110,600",481.75,"2,320,000",74.24,32.3,32.35,31.3
14/04/2022,32.3,19.42,-0.3(-0.92 %),"7,906,600",257.36,0,0,32.7,32.9,32.3
13/04/2022,32.6,19.6,0.3(0.93 %),"13,561,000",440.33,"200,000",6,32.25,32.8,32.2
12/04/2022,32.25,19.39,-0.95(-2.86 %),"15,344,600",501.38,"482,050",16.96,33.2,33.25,32.2
08/04/2022,33.2,19.97,-0.5(-1.48 %),"11,429,800",381.24,0,0,33.75,34,33.1
07/04/2022,33.7,20.27,0.3(0.90 %),"24,107,500",820.38,0,0,33.55,34.4,33.5
06/04/2022,33.35,20.06,0.65(1.99 %),"16,787,300",556.04,"62,000",2.05,32.65,33.5,32.5
05/04/2022,32.65,19.63,-0.35(-1.06 %),"9,967,500",328.15,"21,800",0.77,32.95,33.2,32.65
04/04/2022,33,19.85,-0.3(-0.90 %),"12,192,900",406.42,"27,300",0.95,33.75,33.75,33
01/04/2022,33.3,20.03,0.3(0.91 %),"16,261,600",540.07,0,0,33,33.5,32.8
31/03/2022,32.95,19.82,0.25(0.76 %),"12,822,600",421.96,"6,381,700",200.22,32.65,33.1,32.65
30/03/2022,32.65,19.63,0.65(2.03 %),"30,137,100",989.73,"2,168,300",74.16,31.9,33.4,31.8
29/03/2022,32,19.24,0.5(1.59 %),"7,464,600",236.54,"1,410,614",42.83,31.65,32,31.5
