Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
09/06/2023,20.25,14.61,0.25(1.25 %),"10,356,300",208.31,"983,600",20.26,20.1,20.25,20
08/06/2023,20,14.43,-0.35(-1.72 %),"13,684,000",276.41,"2,035,000",43.06,20.35,20.45,20
07/06/2023,20.35,14.69,-0.1(-0.49 %),"13,438,700",273.93,"715,700",15.22,20.45,20.55,20.25
06/06/2023,20.45,14.76,0.65(3.28 %),"22,794,800",457.48,"233,500",4.65,19.9,20.45,19.8
05/06/2023,19.8,14.29,0.1(0.51 %),"19,459,500",388.18,"1,000,000",21.05,19.9,20.1,19.75
02/06/2023,19.7,14.22,0.9(4.79 %),"32,990,200",644.09,"2,300,000",46.1,19.1,19.85,19.05
01/06/2023,18.8,13.57,0.2(1.08 %),"8,436,200",157.5,"100,000",1.99,18.6,18.8,18.55
31/05/2023,18.6,13.42,-0.15(-0.80 %),"6,883,600",128.76,"60,000",1.11,18.8,18.85,18.6
30/05/2023,18.75,13.53,0(0.00 %),"6,586,200",123.29,"80,000",1.48,18.8,18.85,18.65
29/05/2023,18.75,13.53,0.3(1.63 %),"5,967,700",111.18,"1,183,000",22.62,18.6,18.75,18.5
26/05/2023,18.45,13.31,0(0.00 %),"3,904,600",72.06,"80,000",1.48,18.5,18.5,18.4
25/05/2023,18.45,13.31,-0.15(-0.81 %),"4,734,100",87.59,"370,546",6.65,18.6,18.6,18.45
24/05/2023,18.6,13.42,-0.15(-0.80 %),"5,545,300",103.65,1,0,18.8,18.85,18.55
23/05/2023,18.75,13.53,-0.1(-0.53 %),"7,433,100",140.04,0,0,18.9,19,18.7
22/05/2023,18.85,13.6,0.2(1.07 %),"8,257,100",155.24,1,0,18.7,18.9,18.65
19/05/2023,18.65,13.46,0.05(0.27 %),"3,793,700",70.58,"240,000",4.46,18.6,18.7,18.55
18/05/2023,18.6,13.42,0.15(0.81 %),"6,659,500",123.45,0,0,18.55,18.65,18.45
17/05/2023,18.45,13.31,-0.35(-1.86 %),"9,088,100",169.3,"308,200",5.87,18.75,18.8,18.45
16/05/2023,18.8,13.57,-0.05(-0.27 %),"6,750,500",126.94,"3,347,400",64.79,18.85,18.95,18.7
15/05/2023,18.85,13.6,0.2(1.07 %),"17,771,400",336.18,"100,000",1.92,18.75,19.1,18.7
