Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
20/12/2021,99(-2.94 %),"-358,100",-39.58,"307,700",30.86,"665,800",70.44,"1,373,573,059",0%
17/12/2021,102(2.00 %),"764,200",76.57,"4,859,800",495.12,"4,095,600",418.54,"1,373,514,959",0%
16/12/2021,100(0.00 %),"830,300",83,"1,032,500",103.1,"202,200",20.11,"1,374,279,159",13.69%
15/12/2021,100(-2.44 %),"-11,500",-1.16,"131,800",13.33,"143,300",14.49,"1,375,109,459",13.67%
14/12/2021,102.5(-0.68 %),"509,800",52.18,"997,900",102.08,"488,100",49.91,"1,375,097,959",13.67%
13/12/2021,103.2(0.10 %),"827,500",85.26,"1,310,900",135.18,"483,400",49.92,"1,375,607,759",13.65%
10/12/2021,103.1(-3.64 %),"-195,900",-20.66,"353,900",37.19,"549,800",57.85,"1,376,435,259",13.63%
09/12/2021,107(1.04 %),"866,100",91.86,"1,151,400",122.14,"285,300",30.28,"1,376,239,359",0%
08/12/2021,105.9(-0.75 %),"628,400",66.1,"746,200",78.5,"117,800",12.4,"1,377,105,459",13.61%
07/12/2021,106.7(1.04 %),"211,700",22.64,"1,104,700",117.82,"893,000",95.18,"1,377,733,859",0%
06/12/2021,105.6(0.09 %),"-379,900",-40.95,"1,013,700",108.16,"1,393,600",149.11,"1,377,945,559",13.59%
03/12/2021,105.5(-1.59 %),"482,400",52.28,"733,100",79.49,"250,700",27.22,"1,377,565,659",13.6%
02/12/2021,107.2(1.13 %),"48,000",5.18,"563,400",59.97,"515,400",54.78,"1,378,048,059",13.59%
01/12/2021,106(0.95 %),"-1,148,600",-121.24,"285,900",30.12,"1,434,500",151.36,"1,378,096,059",13.59%
30/11/2021,105(-0.28 %),"-1,009,700",-106.33,"955,700",100.36,"1,965,400",206.69,"1,378,505,380",0%
29/11/2021,105.3(6.90 %),0,0,0,0,0,0,"1,377,495,680",13.6%
26/11/2021,98.5(4.79 %),"-1,230,400",-120.96,"1,101,000",108.49,"2,331,400",229.45,"1,377,495,680",0%
25/11/2021,94(-0.11 %),"-176,500",-16.61,"125,100",11.8,"301,600",28.41,"1,376,265,280",13.63%
24/11/2021,94.1(-0.74 %),"-269,200",-25.28,"268,700",25.34,"537,900",50.62,"1,376,088,780",13.64%
23/11/2021,94.8(0.00 %),"204,200",19.39,"387,900",36.69,"183,700",17.3,"1,375,819,580",13.65%
