Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
03/07/2023,51.1(0.20 %),"28,400",1.47,"379,700",19.47,"351,300",18.01,"1,353,354,183",13.22%
30/06/2023,51(-1.54 %),"-313,200",-16.06,"155,400",7.99,"468,600",24.05,"1,353,759,506",13.21%
29/06/2023,51.8(-0.77 %),"60,100",3.13,"256,200",13.34,"196,100",10.21,"1,353,446,306",13.22%
28/06/2023,52.2(-0.38 %),"-46,000",-2.39,"355,400",18.58,"401,400",20.96,"1,353,506,406",13.22%
27/06/2023,52.4(0.38 %),"-52,100",-2.71,"302,700",15.87,"354,800",18.58,"1,353,460,406",13.22%
26/06/2023,52.2(0.38 %),"-106,300",-5.53,"106,100",5.53,"212,400",11.07,"1,353,408,306",13.04%
23/06/2023,52(-0.76 %),"-90,800",-4.71,"107,900",5.62,"198,700",10.33,"1,352,985,209",13.23%
22/06/2023,52.4(0.00 %),"269,000",14.11,"420,100",22.03,"151,100",7.92,"1,352,894,409",13.24%
21/06/2023,52.4(0.77 %),"-11,900",-0.59,"442,700",23,"454,600",23.59,"1,353,163,409",13.04%
20/06/2023,52(-0.19 %),"-247,300",-12.89,"25,500",1.33,"272,800",14.22,"1,351,688,037",13.27%
19/06/2023,52.1(-2.62 %),"-610,400",-32.05,"115,400",6.07,"725,800",38.12,"1,351,440,737",13.09%
16/06/2023,53.5(0.00 %),"715,700",38.28,"2,188,700",117.02,"1,473,000",78.74,"1,351,480,244",13.09%
15/06/2023,53.5(-0.56 %),"938,200",50.54,"1,014,100",54.63,"75,900",4.09,"1,353,513,867",13.22%
14/06/2023,53.8(-0.55 %),"466,800",25.29,"498,900",27.03,"32,100",1.74,"1,354,452,067",13.2%
13/06/2023,54.1(1.31 %),"562,100",30.25,"754,600",40.59,"192,500",10.34,"1,354,918,867",13.18%
12/06/2023,53.4(2.10 %),"198,100",10.48,"424,600",22.45,"226,500",11.96,"1,355,480,967",13.17%
09/06/2023,52.3(-0.19 %),"16,500",0.87,"53,500",2.8,"37,000",1.94,"1,355,679,067",13.16%
08/06/2023,52.4(-0.76 %),"-100,400",-5.28,"59,600",3.15,"160,000",8.42,"1,355,695,567",13.16%
07/06/2023,52.8(-0.75 %),"227,300",12.03,"349,500",18.51,"122,200",6.48,"1,355,595,167",13.17%
06/06/2023,53.2(2.11 %),"337,400",17.88,"469,600",24.85,"132,200",6.97,"1,355,822,467",13.16%
