Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
13/12/2024,40.8(-0.24 %),"-169,921",-6.91,"138,229",5.64,"308,150",12.55,0,0%
12/12/2024,40.9(-0.97 %),"-691,576",-28.45,"127,200",5.25,"818,776",33.7,0,0%
11/12/2024,41.3(0.24 %),"25,023",1.03,"257,300",10.6,"232,277",9.56,0,0%
10/12/2024,41.2(-1.55 %),"-34,649",-1.44,"57,486",2.39,"92,135",3.84,0,0%
09/12/2024,41.85(0.00 %),"-367,551",-15.56,"88,500",3.76,"456,051",19.32,0,0%
06/12/2024,41.85(2.45 %),"429,134",17.79,"513,121",21.28,"83,987",3.49,0,0%
05/12/2024,40.85(2.12 %),"-339,405",-13.75,"94,800",3.85,"434,205",17.6,0,0%
04/12/2024,40(-0.99 %),"-59,344",-2.39,"58,400",2.35,"117,744",4.74,0,0%
03/12/2024,40.4(0.12 %),"-544,091",-21.97,"39,400",1.59,"583,491",23.56,0,0%
02/12/2024,40.35(-0.37 %),"-373,311",-15.13,"2,800",0.11,"376,111",15.24,0,0%
29/11/2024,40.5(-0.49 %),"-398,538",-16.18,"65,410",2.66,"463,948",18.84,0,0%
28/11/2024,40.7(-0.12 %),"-35,239",-1.44,"33,690",1.38,"68,929",2.82,0,0%
27/11/2024,40.75(-0.73 %),-513,-0.02,"45,100",1.84,"45,613",1.86,0,0%
26/11/2024,41.05(0.12 %),"65,728",2.71,"102,400",4.22,"36,672",1.51,0,0%
25/11/2024,41(1.36 %),"440,967",17.97,"553,201",22.54,"112,234",4.57,0,0%
22/11/2024,40.45(0.25 %),"-238,184",-9.65,"69,800",2.82,"307,984",12.47,0,0%
21/11/2024,40.35(0.00 %),"-52,341",-2.11,"140,314",5.67,"192,655",7.78,0,0%
20/11/2024,40.35(0.00 %),"-284,680",-11.51,"37,500",1.52,"322,180",13.03,0,0%
19/11/2024,40.35(-0.12 %),"-274,610",-11.11,"53,500",2.17,"328,110",13.27,0,0%
18/11/2024,40.4(-0.37 %),"-220,739",-8.95,"91,700",3.71,"312,439",12.66,0,0%
