Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
22/11/2023,42(-1.41 %),"-1,027,100",-43.31,"175,100",7.41,"1,202,200",50.72,"1,377,475,174",12.41%
21/11/2023,42.6(-0.23 %),"-898,000",-38.03,"100,400",4.25,"998,400",42.28,"1,376,964,484",12.43%
20/11/2023,42.7(1.18 %),"-65,400",-2.72,"620,300",26.13,"685,700",28.85,"1,375,681,608",12.46%
17/11/2023,42.2(-6.43 %),"-819,000",-34.97,"564,100",24.83,"1,383,100",59.8,"1,375,952,030",12.45%
16/11/2023,45.1(-0.66 %),0,0,0,0,0,0,"1,375,920,295",12.63%
15/11/2023,45.4(1.00 %),"-896,800",-40.52,"404,600",18.34,"1,301,400",58.86,"1,375,920,295",12.63%
14/11/2023,44.95(0.33 %),"-403,073",-18.12,"93,800",4.21,"496,873",22.33,"1,375,023,495",12.66%
13/11/2023,44.8(-0.33 %),"-262,800",-11.74,"84,400",3.78,"347,200",15.52,"1,374,562,670",12.49%
10/11/2023,44.95(-0.99 %),"-565,300",-25.38,"65,500",2.94,"630,800",28.32,"1,374,357,622",12.49%
09/11/2023,45.4(5.58 %),"-59,800",-2.68,"264,500",11.86,"324,300",14.54,"1,374,227,407",12.5%
08/11/2023,43(2.26 %),"583,400",24.91,"750,600",31.97,"167,200",7.05,"1,374,084,975",12.5%
07/11/2023,42.05(-0.12 %),"-140,400",-5.85,"133,500",5.56,"273,900",11.41,"1,374,178,447",12.68%
06/11/2023,42.1(1.20 %),"33,600",1.43,"696,700",29.23,"663,100",27.8,"1,374,038,047",12.68%
03/11/2023,41.6(0.36 %),"102,200",4.27,"589,700",24.59,"487,500",20.32,"1,374,071,647",12.68%
02/11/2023,41.45(2.60 %),"-128,100",-4.56,"612,400",25.15,"740,500",29.72,"1,374,173,847",12.68%
01/11/2023,40.4(-0.25 %),"488,600",19.58,"761,100",30.45,"272,500",10.87,"1,374,045,747",12.5%
31/10/2023,40.5(-2.41 %),"653,500",26.74,"1,159,700",47.43,"506,200",20.69,"1,373,857,164",12.51%
30/10/2023,41.5(-0.24 %),"-529,600",-21.37,"420,100",17.21,"949,700",38.57,"1,372,689,986",12.54%
27/10/2023,41.6(0.00 %),"-1,372,700",-54.35,"950,200",37.86,"2,322,900",92.2,"1,370,025,772",12.61%
26/10/2023,41.6(-6.94 %),"-2,771,900",-115.4,"299,300",12.48,"3,071,200",127.88,"1,368,727,700",12.64%
