Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
15/07/2022,69.6(0.14 %),"-15,000",-1.04,"77,800",5.41,"92,800",6.46,"1,393,286,215",12%
14/07/2022,69.5(0.00 %),"-21,600",-1.5,"4,400",0.31,"26,000",1.81,"1,392,700,216",12.02%
13/07/2022,69.5(-0.57 %),"-605,000",-42.05,"2,700",0.19,"607,700",42.24,"1,392,219,016",12.03%
12/07/2022,69.9(-0.14 %),"-357,900",-25.02,"127,700",8.93,"485,600",33.94,"1,391,869,951",12.04%
11/07/2022,70(0.00 %),"-124,100",-8.69,"227,800",15.95,"351,900",24.63,"1,391,272,251",12.06%
08/07/2022,70(0.29 %),"217,200",-8.69,"520,700",15.95,"303,500",24.63,"1,390,810,618",0%
07/07/2022,69.8(3.41 %),"232,500",16.23,"543,100",37.91,"310,600",21.68,"1,391,027,818",12.06%
06/07/2022,67.5(-6.64 %),"171,400",11.57,"482,600",32.58,"311,200",21.01,"1,391,448,616",12.05%
05/07/2022,72.3(-0.55 %),"-47,300",-3.42,"75,000",5.42,"122,300",8.84,"1,391,861,416",12.04%
04/07/2022,72.7(0.14 %),"-42,300",-3.06,"27,500",1.99,"69,800",5.05,"1,390,658,316",12.22%
01/07/2022,72.6(-1.22 %),"-674,200",-48.95,"146,900",10.66,"821,100",59.61,"1,390,644,516",12.07%
30/06/2022,73.5(0.14 %),"-418,700",-30.77,"41,100",3.02,"459,800",33.8,"1,390,492,416",12.08%
29/06/2022,73.4(-0.27 %),"-284,500",-20.62,"314,500",22.66,"599,000",43.28,"1,390,161,416",12.09%
28/06/2022,73.6(-0.27 %),"-281,700",-20.73,"90,400",6.65,"372,100",27.39,"1,389,983,116",12.09%
27/06/2022,73.8(-1.07 %),"21,700",1.61,"214,500",15.83,"192,800",14.23,"1,389,636,416",12.1%
24/06/2022,74.6(0.54 %),"-147,500",-11,"289,600",21.6,"437,100",32.61,"1,389,547,955",12.1%
23/06/2022,74.2(-1.07 %),"-239,300",-17.76,"63,500",4.71,"302,800",22.47,"1,389,180,855",12.11%
22/06/2022,75(0.00 %),"-493,600",-37.02,"1,131,100",84.83,"1,624,700",121.85,"1,388,676,755",12.12%
21/06/2022,75(-0.79 %),"-38,800",-2.91,"528,800",39.66,"567,600",42.57,"1,387,711,952",12.15%
20/06/2022,75.6(-1.31 %),"-71,300",-5.3,"1,018,500",77.31,"1,089,800",82.61,"1,385,721,751",12.2%
