Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
20/12/2023,43.25(0.12 %),"-190,700",-8.18,"318,900",13.78,"509,600",21.96,"1,380,013,017",12.53%
19/12/2023,43.2(0.00 %),"-396,100",-16.99,"200,200",8.58,"596,300",25.57,"1,379,822,317",12.53%
18/12/2023,43.2(-1.14 %),"-185,200",-8.04,"273,600",11.88,"458,800",19.92,"1,379,426,217",12.54%
15/12/2023,43.7(-0.23 %),"-493,700",-21.45,"2,805,600",122.59,"3,299,300",144.04,"1,379,241,017",12.55%
14/12/2023,43.8(-0.23 %),"284,400",12.38,"1,007,300",43.85,"722,900",31.48,"1,378,747,317",12.56%
13/12/2023,43.9(-0.79 %),"-536,700",-23.5,"125,800",5.51,"662,500",29.01,"1,379,031,717",12.55%
12/12/2023,44.25(0.45 %),"340,900",15.06,"790,200",34.91,"449,300",19.85,"1,378,495,017",12.57%
11/12/2023,44.05(2.56 %),"434,300",19.11,"761,200",33.47,"326,900",14.36,"1,378,835,917",12.56%
08/12/2023,42.95(0.35 %),"-230,900",-9.87,"60,800",2.6,"291,700",12.47,"1,379,270,217",12.55%
07/12/2023,42.8(0.00 %),"-420,000",-17.91,"204,200",8.68,"624,200",26.59,"1,379,039,317",12.55%
06/12/2023,42.8(0.00 %),"-34,400",-1.46,"188,000",8.04,"222,400",9.49,"1,378,619,317",12.56%
05/12/2023,42.8(-0.35 %),"-729,000",-31.12,"286,800",12.26,"1,015,800",43.39,"1,378,584,917",12.56%
04/12/2023,42.95(2.02 %),"256,300",10.95,"375,800",16.04,"119,500",5.09,"1,377,855,917",12.58%
01/12/2023,42.1(0.84 %),"43,300",1.82,"328,000",13.78,"284,700",11.95,"1,378,112,217",12.58%
30/11/2023,41.75(-1.88 %),"-1,304,400",-54.54,"378,900",15.86,"1,683,300",70.4,"1,377,714,974",12.59%
29/11/2023,42.55(0.35 %),"318,000",13.5,"449,900",19.09,"131,900",5.59,"1,376,410,574",12.62%
28/11/2023,42.4(1.31 %),"223,500",9.37,"342,200",14.35,"118,700",4.98,"1,376,728,574",12.61%
27/11/2023,41.85(1.21 %),"500,500",20.97,"610,900",25.59,"110,400",4.62,"1,376,952,074",12.61%
24/11/2023,41.35(0.12 %),"416,900",17.12,"514,500",21.13,"97,600",4.01,"1,377,452,574",12.59%
23/11/2023,41.3(-1.67 %),"-394,300",-16.58,"167,600",7.07,"561,900",23.66,"1,377,869,474",12.58%
