Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
01/03/2021,16.2(1.89 %),"17,500",0.28,"22,500",0.36,"5,000",0.08,"461,982,010",3.69%
26/02/2021,15.9(0.00 %),"35,000",0.55,"40,200",0.63,"5,200",0.08,"461,849,410",3.7%
25/02/2021,15.9(-0.62 %),"-6,500",-0.1,"9,000",0.14,"15,500",0.24,"461,884,410",3.69%
24/02/2021,16(-1.84 %),"-2,900",-0.05,0,0,"2,900",0.05,"461,877,910",3.69%
23/02/2021,16.3(3.82 %),"-14,700",-0.23,100,0,"14,800",0.24,"461,875,010",3.69%
22/02/2021,15.7(-1.26 %),"9,000",0.14,"9,000",0.14,0,0,"461,860,310",3.7%
19/02/2021,15.9(0.63 %),"-4,900",-0.08,200,0,"5,100",0.08,"461,869,310",3.7%
18/02/2021,15.8(-1.86 %),-900,-0.01,"2,400",0.04,"3,300",0.05,"461,864,410",3.7%
17/02/2021,16.1(3.87 %),"30,500",0.48,"35,500",0.56,"5,000",0.08,"461,846,910",0%
09/02/2021,15.5(2.65 %),"-8,000",-0.12,"22,000",0.33,"30,000",0.45,"461,877,410",3.69%
08/02/2021,15.1(-6.21 %),"33,300",0.54,"114,300",1.77,"81,000",1.22,"461,879,110",3.69%
05/02/2021,16.1(4.55 %),"-18,700",-0.3,"2,900",0.04,"21,600",0.34,"462,038,864",3.69%
04/02/2021,15.4(-0.65 %),"-10,000",-0.15,"10,300",0.16,"20,300",0.31,"462,020,164",3.69%
03/02/2021,15.5(5.44 %),"298,500",4.52,"305,000",4.62,"6,500",0.1,"462,010,164",3.69%
02/02/2021,14.7(8.89 %),"4,518",0.06,"4,600",0.07,82,0,"462,308,664",3.67%
01/02/2021,13.5(-7.53 %),"4,200",0.06,"4,200",0.06,0,0,"462,308,664",3.67%
29/01/2021,14.6(3.55 %),"24,900",0.35,"25,200",0.35,300,0,"462,247,813",3.67%
28/01/2021,14.1(-9.62 %),"45,600",0.65,"50,400",0.72,"4,800",0.07,"462,272,713",3.67%
27/01/2021,15.6(-4.88 %),"-34,800",-0.58,"14,200",0.22,"49,000",0.8,"462,318,313",3.67%
26/01/2021,16.4(-1.80 %),"-1,280,400",-20.25,"29,700",0.47,"1,310,100",20.71,"462,283,513",3.67%
