Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
17/03/2025,11.25(5.14 %),"3,700,723",41.42,"5,007,905",56.08,"1,307,182",14.66,0,0%
14/03/2025,10.7(7.00 %),"7,084,402",73.74,"8,354,102",87.07,"1,269,700",13.33,0,0%
13/03/2025,10(0.20 %),"-2,257,700",-22.51,"78,000",0.78,"2,335,700",23.29,0,0%
12/03/2025,9.98(-0.10 %),"311,500",3.11,"440,100",4.4,"128,600",1.28,0,0%
11/03/2025,9.99(-0.10 %),"-2,603,000",-25.94,"636,800",6.35,"3,239,800",32.28,0,0%
10/03/2025,10(0.00 %),"150,901",1.55,"1,028,700",10.33,"877,799",8.79,0,0%
07/03/2025,10(0.00 %),"-510,600",-5.08,"610,900",6.13,"1,121,500",11.21,0,0%
06/03/2025,10(0.10 %),"-1,965,800",-19.64,"466,900",4.67,"2,432,700",24.3,0,0%
05/03/2025,9.99(0.20 %),"-954,862",-9.6,"461,438",4.63,"1,416,300",14.23,0,0%
04/03/2025,9.97(0.50 %),"-1,689,231",-16.8,"889,000",8.87,"2,578,231",25.67,0,0%
03/03/2025,9.92(-0.80 %),"-2,061,300",-20.57,"332,000",3.31,"2,393,300",23.88,0,0%
28/02/2025,10(-0.50 %),"-1,987,152",-19.85,"181,000",1.81,"2,168,152",21.66,0,0%
27/02/2025,10.05(-0.50 %),"-2,488,074",-24.98,"120,300",1.21,"2,608,374",26.19,0,0%
26/02/2025,10.1(0.50 %),"-5,159,216",-52.22,"493,420",5,"5,652,636",57.22,0,0%
25/02/2025,11.15(0.00 %),"1,557,502",17.23,"2,921,800",32.41,"1,364,298",15.17,0,0%
24/02/2025,11.15(1.36 %),"4,473,100",49.67,"4,769,200",52.96,"296,100",3.29,0,0%
21/02/2025,11(0.46 %),"3,821,000",42.13,"4,990,400",55.02,"1,169,400",12.89,0,0%
20/02/2025,10.95(-0.45 %),"1,406,100",15.52,"2,930,300",32.29,"1,524,200",16.77,0,0%
19/02/2025,11(0.46 %),"1,897,326",20.84,"2,087,200",22.92,"189,874",2.08,0,0%
18/02/2025,10.95(-0.45 %),"-800,000",-8.81,"1,078,700",11.86,"1,878,700",20.67,0,0%
