Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
22/03/2022,22.05(-0.68 %),"203,300",4.51,"207,600",4.6,"4,300",0.09,"709,302,567",3.41%
21/03/2022,22.15(2.07 %),"1,850,900",40.63,"1,854,100",40.7,"3,200",0.07,"707,737,167",3.47%
18/03/2022,21.65(-2.04 %),"-492,500",-10.3,"1,280,500",28.09,"1,773,000",38.39,"709,590,667",3.4%
17/03/2022,22.1(1.38 %),"243,200",5.35,"243,800",5.36,600,0.01,"710,760,067",3.35%
16/03/2022,21.75(0.23 %),"-109,000",-2.38,"2,100",0.05,"111,100",2.42,"710,792,967",3.35%
15/03/2022,21.7(-0.91 %),"702,300",15.43,"913,200",20.05,"210,900",4.62,"710,785,067",3.35%
14/03/2022,21.85(3.55 %),"889,200",18.94,"900,800",19.19,"11,600",0.25,"711,674,367",3.32%
11/03/2022,21.05(-0.24 %),"-19,000",-0.4,"4,900",0.1,"23,900",0.5,"712,358,567",3.29%
10/03/2022,21.05(0.24 %),"123,300",2.65,"339,900",7.26,"216,600",4.6,"712,200,411",3.3%
09/03/2022,21(0.00 %),"-132,300",-2.76,"30,700",0.64,"163,000",3.4,"712,236,811",3.3%
08/03/2022,20.95(-0.71 %),"-295,100",-6.18,"8,400",0.18,"303,500",6.36,"712,099,811",3.3%
07/03/2022,21.05(-1.64 %),"-113,600",-2.39,"54,100",1.14,"167,700",3.53,"712,005,211",3.31%
04/03/2022,21.35(1.18 %),"-102,300",-2.19,700,0.01,"103,000",2.21,"712,059,405",3.3%
03/03/2022,21.1(0.48 %),"355,000",7.51,"355,000",7.51,0,0,"711,722,305",3.32%
02/03/2022,21(-2.33 %),"-325,100",-6.85,"12,700",0.27,"337,800",7.11,"178,349,945",3.31%
01/03/2022,21.5(-0.92 %),"-248,300",-5.35,"5,100",0.11,"253,400",5.46,"178,306,445",3.32%
28/02/2022,21.65(-0.69 %),"-50,800",-1.1,"5,400",0.12,"56,200",1.22,"178,308,945",3.32%
25/02/2022,21.8(0.46 %),300,0.01,"2,900",0.06,"2,600",0.06,"177,905,845",3.33%
24/02/2022,21.7(-1.81 %),"-219,000",-4.81,"189,500",4.15,"408,500",8.96,"177,908,445",3.33%
23/02/2022,22.1(0.00 %),800,0.02,"1,100",0.02,300,0.01,"178,077,515",3.32%
