Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
20/08/2024,10.65(0.47 %),"140,800",1.5,"238,200",2.53,"97,400",1.04,"991,412,999",2.93%
19/08/2024,10.6(0.00 %),"507,400",5.39,"745,400",7.91,"238,000",2.52,"991,412,999",2.93%
16/08/2024,10.6(1.92 %),"629,600",6.63,"732,200",7.72,"102,600",1.09,"991,206,099",2.94%
15/08/2024,10.4(-0.48 %),"-814,500",-8.45,"137,800",1.44,"952,300",9.89,"990,687,099",2.95%
14/08/2024,10.45(-0.48 %),"-1,140,700",-11.97,"110,500",1.16,"1,251,200",13.13,"990,150,899",2.97%
13/08/2024,10.5(0.00 %),"-116,900",-1.22,"529,000",5.55,"645,900",6.77,"989,977,999",2.97%
12/08/2024,10.5(0.00 %),"-220,300",-2.31,"63,100",0.66,"283,400",2.97,"990,326,099",2.96%
09/08/2024,10.5(0.96 %),"697,200",7.32,"878,100",9.22,"180,900",1.89,"990,338,654",2.96%
08/08/2024,10.4(-0.95 %),"322,500",3.4,"549,100",5.76,"226,600",2.36,"990,690,854",2.95%
07/08/2024,10.5(0.00 %),"-688,000",-7.22,"65,900",0.69,"753,900",7.91,"990,631,154",2.96%
06/08/2024,10.5(1.94 %),"1,098,000",11.44,"1,706,800",17.79,"608,800",6.35,"989,775,254",2.98%
05/08/2024,10.3(-5.07 %),"-723,200",-7.58,"198,600",2.1,"921,800",9.69,"989,227,954",2.99%
02/08/2024,10.85(-0.46 %),"-2,077,400",-22.46,"176,700",1.91,"2,254,100",24.36,"987,116,454",3.05%
01/08/2024,10.9(-2.24 %),"-1,688,700",-18.51,"621,400",6.85,"2,310,100",25.36,"986,819,154",3.06%
31/07/2024,11.15(0.45 %),"-249,700",-2.78,"224,300",2.5,"474,000",5.28,"986,907,954",3.06%
30/07/2024,11.1(0.45 %),"-272,300",-3.01,"39,000",0.43,"311,300",3.45,"986,763,954",3.06%
29/07/2024,11.05(-0.45 %),"-272,300",-3.01,"39,000",0.43,"311,300",3.45,"988,147,554",3.02%
24/07/2024,11.1(0.91 %),"1,546,800",17.1,"1,704,100",18.84,"157,300",1.74,"985,653,287",3.09%
23/07/2024,0(0.00 %),"-1,679,607",-18.64,"812,300",9.07,"2,491,907",27.71,"986,855,987",3.06%
22/07/2024,0(0.00 %),"-90,700",-1.01,"410,700",4.6,"501,400",5.61,"985,678,287",3.09%
